id,verdict
17762,FACILITY:WYR-0299 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
17191,"FACILITY:ZRD-2157 | VIOLATIONS:noise_exceedance,particulate_spike,seal_degradation | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:tier_A"
12012,"FACILITY:FWS-1145 | VIOLATIONS:containment_breach,emission_excess,seal_degradation,waste_overflow | COUNT:4 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:none"
3690,FACILITY:UBT-8091 | VIOLATIONS:chemical_spill | COUNT:1 | SEVERITY:low | ACTION:full_shutdown | PENALTY:none
5019,FACILITY:MVO-9436 | VIOLATIONS:chemical_spill | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
14574,"FACILITY:HCG-0611 | VIOLATIONS:noise_exceedance,ventilation_fault,waste_overflow | COUNT:3 | SEVERITY:critical | ACTION:log_only | PENALTY:tier_C"
11680,"FACILITY:KRX-7720 | VIOLATIONS:corrosion_detected,runoff_contamination,structural_crack,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
3647,"FACILITY:WYR-4169 | VIOLATIONS:containment_breach,emission_excess,pressure_anomaly,seal_degradation,ventilation_fault | COUNT:5 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:tier_D"
1714,"FACILITY:FWS-4770 | VIOLATIONS:containment_breach,filter_failure | COUNT:2 | SEVERITY:moderate | ACTION:no_action | PENALTY:none"
5161,"FACILITY:KRX-2445 | VIOLATIONS:chemical_spill,containment_breach,runoff_contamination,waste_overflow | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:none"
14606,FACILITY:DRM-4958 | VIOLATIONS:emission_excess | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
18098,"FACILITY:WYR-3043 | VIOLATIONS:leak,pressure_anomaly | COUNT:2 | SEVERITY:moderate | ACTION:no_action | PENALTY:none"
16472,"FACILITY:VLN-0209 | VIOLATIONS:chemical_spill,containment_breach,leak,noise_exceedance,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
9789,"FACILITY:CGN-3564 | VIOLATIONS:corrosion_detected,pressure_anomaly | COUNT:2 | SEVERITY:moderate | ACTION:reinspect_30d | PENALTY:none"
6107,"FACILITY:CGN-3601 | VIOLATIONS:leak,pressure_anomaly,seal_degradation,structural_crack | COUNT:4 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:none"
8667,"FACILITY:CGN-5074 | VIOLATIONS:noise_exceedance,pressure_anomaly,seal_degradation | COUNT:3 | SEVERITY:elevated | ACTION:immediate_halt | PENALTY:none"
4738,"FACILITY:MVO-0408 | VIOLATIONS:runoff_contamination,waste_overflow | COUNT:2 | SEVERITY:low | ACTION:no_action | PENALTY:none"
8327,"FACILITY:KRX-6464 | VIOLATIONS:containment_breach,emission_excess,pressure_anomaly,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
7659,FACILITY:PSN-4342 | VIOLATIONS:seal_degradation | COUNT:1 | SEVERITY:critical | ACTION:log_only | PENALTY:none
8427,"FACILITY:UBT-2106 | VIOLATIONS:leak,noise_exceedance,ventilation_fault | COUNT:3 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:none"
11467,"FACILITY:HCG-5119 | VIOLATIONS:chemical_spill,runoff_contamination,structural_crack,thermal_deviation,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_D"
11653,FACILITY:DRM-6096 | VIOLATIONS:emission_excess | COUNT:1 | SEVERITY:elevated | ACTION:immediate_halt | PENALTY:none
3686,"FACILITY:AEL-7852 | VIOLATIONS:chemical_spill,containment_breach,corrosion_detected,leak | COUNT:4 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:tier_D"
936,"FACILITY:JNK-6588 | VIOLATIONS:containment_breach,noise_exceedance,seal_degradation,ventilation_fault | COUNT:4 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:tier_B"
6284,FACILITY:ZRD-5049 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
5024,FACILITY:VLN-7135 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
10503,"FACILITY:UBT-7454 | VIOLATIONS:chemical_spill,emission_excess,pressure_anomaly,waste_overflow | COUNT:4 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:tier_D"
18471,"FACILITY:HCG-1351 | VIOLATIONS:leak,ventilation_fault | COUNT:2 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:none"
17472,FACILITY:TXL-4978 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
17457,"FACILITY:CGN-8892 | VIOLATIONS:chemical_spill,containment_breach,filter_failure,runoff_contamination | COUNT:4 | SEVERITY:high | ACTION:full_shutdown | PENALTY:none"
18218,"FACILITY:FWS-8203 | VIOLATIONS:particulate_spike,runoff_contamination,seal_degradation,thermal_deviation | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:none"
17377,"FACILITY:HCG-4212 | VIOLATIONS:leak,ventilation_fault | COUNT:2 | SEVERITY:moderate | ACTION:log_only | PENALTY:none"
5635,FACILITY:DRM-2184 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
9663,"FACILITY:MVO-7737 | VIOLATIONS:chemical_spill,particulate_spike | COUNT:2 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_C"
16502,FACILITY:PSN-1685 | VIOLATIONS:containment_breach | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
3681,"FACILITY:FWS-5272 | VIOLATIONS:filter_failure,runoff_contamination,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:none"
19479,"FACILITY:AEL-6625 | VIOLATIONS:particulate_spike,seal_degradation | COUNT:2 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:none"
13053,"FACILITY:AEL-1171 | VIOLATIONS:corrosion_detected,noise_exceedance,pressure_anomaly,seal_degradation,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
11189,"FACILITY:FWS-2102 | VIOLATIONS:noise_exceedance,structural_crack,thermal_deviation,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
7937,FACILITY:BPH-3218 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
16131,"FACILITY:DRM-1880 | VIOLATIONS:particulate_spike,pressure_anomaly,seal_degradation | COUNT:3 | SEVERITY:high | ACTION:immediate_halt | PENALTY:none"
6215,"FACILITY:KRX-6274 | VIOLATIONS:chemical_spill,leak,noise_exceedance,structural_crack,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
11697,"FACILITY:JNK-9240 | VIOLATIONS:emission_excess,particulate_spike,seal_degradation,thermal_deviation | COUNT:4 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
1551,"FACILITY:WYR-8498 | VIOLATIONS:chemical_spill,runoff_contamination,waste_overflow | COUNT:3 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:none"
17500,"FACILITY:JNK-3828 | VIOLATIONS:chemical_spill,seal_degradation,thermal_deviation | COUNT:3 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:none"
11004,"FACILITY:ZRD-6326 | VIOLATIONS:emission_excess,filter_failure,leak,ventilation_fault,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:none"
10491,"FACILITY:JNK-4986 | VIOLATIONS:chemical_spill,filter_failure,noise_exceedance,structural_crack,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:tier_A"
13632,"FACILITY:DRM-0842 | VIOLATIONS:particulate_spike,pressure_anomaly,runoff_contamination,thermal_deviation | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:none"
451,FACILITY:HCG-4774 | VIOLATIONS:ventilation_fault | COUNT:1 | SEVERITY:low | ACTION:reinspect_7d | PENALTY:tier_D
9901,"FACILITY:WYR-6761 | VIOLATIONS:filter_failure,pressure_anomaly,waste_overflow | COUNT:3 | SEVERITY:high | ACTION:log_only | PENALTY:none"
12000,FACILITY:QMT-9959 | VIOLATIONS:corrosion_detected | COUNT:1 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:none
7552,"FACILITY:VLN-7980 | VIOLATIONS:chemical_spill,emission_excess,filter_failure,seal_degradation | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
9482,"FACILITY:QMT-6406 | VIOLATIONS:particulate_spike,runoff_contamination,ventilation_fault | COUNT:3 | SEVERITY:moderate | ACTION:no_action | PENALTY:none"
5065,"FACILITY:CGN-7682 | VIOLATIONS:chemical_spill,seal_degradation,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:no_action | PENALTY:none"
6933,FACILITY:ZRD-5141 | VIOLATIONS:thermal_deviation | COUNT:1 | SEVERITY:low | ACTION:full_shutdown | PENALTY:none
9202,"FACILITY:FWS-3134 | VIOLATIONS:filter_failure,leak,runoff_contamination,seal_degradation | COUNT:4 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
14032,"FACILITY:BPH-2105 | VIOLATIONS:corrosion_detected,pressure_anomaly,seal_degradation | COUNT:3 | SEVERITY:elevated | ACTION:immediate_halt | PENALTY:none"
13646,"FACILITY:CGN-1820 | VIOLATIONS:filter_failure,pressure_anomaly,seal_degradation | COUNT:3 | SEVERITY:elevated | ACTION:log_only | PENALTY:none"
11429,"FACILITY:QMT-1839 | VIOLATIONS:chemical_spill,containment_breach,emission_excess,noise_exceedance,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_B"
9189,"FACILITY:KRX-4542 | VIOLATIONS:containment_breach,corrosion_detected,filter_failure,runoff_contamination | COUNT:4 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:none"
9431,FACILITY:FWS-5414 | VIOLATIONS:containment_breach | COUNT:1 | SEVERITY:low | ACTION:partial_shutdown | PENALTY:none
1091,"FACILITY:WYR-1537 | VIOLATIONS:emission_excess,filter_failure | COUNT:2 | SEVERITY:elevated | ACTION:immediate_halt | PENALTY:tier_B"
9270,"FACILITY:CGN-5623 | VIOLATIONS:containment_breach,leak | COUNT:2 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:none"
16317,"FACILITY:ZRD-5940 | VIOLATIONS:chemical_spill,noise_exceedance,structural_crack,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
3236,"FACILITY:WYR-0936 | VIOLATIONS:chemical_spill,containment_breach,filter_failure,particulate_spike | COUNT:4 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
11643,"FACILITY:VLN-7988 | VIOLATIONS:containment_breach,noise_exceedance | COUNT:2 | SEVERITY:high | ACTION:partial_shutdown | PENALTY:tier_C"
5352,FACILITY:BPH-5760 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
4779,"FACILITY:PSN-8659 | VIOLATIONS:containment_breach,pressure_anomaly | COUNT:2 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:tier_E"
969,"FACILITY:PSN-7440 | VIOLATIONS:emission_excess,seal_degradation | COUNT:2 | SEVERITY:moderate | ACTION:partial_shutdown | PENALTY:none"
11839,"FACILITY:AEL-7046 | VIOLATIONS:filter_failure,pressure_anomaly | COUNT:2 | SEVERITY:moderate | ACTION:log_only | PENALTY:none"
15655,"FACILITY:VLN-0958 | VIOLATIONS:leak,noise_exceedance,seal_degradation,ventilation_fault | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:none"
669,FACILITY:FWS-5862 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
4143,FACILITY:MVO-2770 | VIOLATIONS:structural_crack | COUNT:1 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:tier_D
15273,"FACILITY:DRM-7022 | VIOLATIONS:filter_failure,noise_exceedance,pressure_anomaly,runoff_contamination,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_B"
8827,FACILITY:FWS-7448 | VIOLATIONS:leak | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
10829,"FACILITY:PSN-5734 | VIOLATIONS:containment_breach,emission_excess,filter_failure,structural_crack,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
11167,"FACILITY:PSN-9662 | VIOLATIONS:leak,particulate_spike,seal_degradation,ventilation_fault,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_D"
106,FACILITY:ZRD-3461 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
10258,"FACILITY:JNK-3459 | VIOLATIONS:corrosion_detected,pressure_anomaly,seal_degradation,ventilation_fault,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_B"
3910,"FACILITY:PSN-2428 | VIOLATIONS:leak,noise_exceedance,particulate_spike,structural_crack,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
2712,FACILITY:BPH-8524 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
10706,"FACILITY:AEL-6917 | VIOLATIONS:corrosion_detected,filter_failure,noise_exceedance,ventilation_fault | COUNT:4 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:tier_E"
9969,FACILITY:TXL-8364 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
6877,"FACILITY:DRM-9725 | VIOLATIONS:containment_breach,pressure_anomaly,runoff_contamination,thermal_deviation | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:tier_B"
16494,FACILITY:UBT-8719 | VIOLATIONS:containment_breach | COUNT:1 | SEVERITY:moderate | ACTION:reinspect_7d | PENALTY:none
3964,"FACILITY:JNK-2494 | VIOLATIONS:chemical_spill,corrosion_detected,noise_exceedance,structural_crack,thermal_deviation | COUNT:5 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:tier_E"
5537,"FACILITY:JNK-2841 | VIOLATIONS:corrosion_detected,particulate_spike,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:partial_shutdown | PENALTY:tier_D"
83,FACILITY:MVO-5510 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
13732,"FACILITY:CGN-7240 | VIOLATIONS:leak,pressure_anomaly,runoff_contamination,ventilation_fault,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:full_shutdown | PENALTY:none"
12278,FACILITY:QMT-0125 | VIOLATIONS:ventilation_fault | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
1294,"FACILITY:QMT-5373 | VIOLATIONS:leak,seal_degradation,structural_crack,ventilation_fault | COUNT:4 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
10817,"FACILITY:CGN-0815 | VIOLATIONS:corrosion_detected,filter_failure | COUNT:2 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:none"
15502,"FACILITY:FWS-4187 | VIOLATIONS:filter_failure,leak,noise_exceedance,runoff_contamination | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
5433,"FACILITY:JNK-1811 | VIOLATIONS:emission_excess,noise_exceedance,seal_degradation,ventilation_fault,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
8054,FACILITY:CGN-2027 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
14818,"FACILITY:AEL-5283 | VIOLATIONS:corrosion_detected,filter_failure | COUNT:2 | SEVERITY:low | ACTION:no_action | PENALTY:none"
18992,"FACILITY:KRX-5788 | VIOLATIONS:pressure_anomaly,waste_overflow | COUNT:2 | SEVERITY:elevated | ACTION:partial_shutdown | PENALTY:tier_E"
16399,FACILITY:QMT-9917 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
660,"FACILITY:DRM-0972 | VIOLATIONS:containment_breach,emission_excess,particulate_spike,pressure_anomaly,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_C"
19600,"FACILITY:WYR-8310 | VIOLATIONS:chemical_spill,filter_failure,ventilation_fault | COUNT:3 | SEVERITY:elevated | ACTION:no_action | PENALTY:none"
12105,"FACILITY:PSN-5636 | VIOLATIONS:emission_excess,filter_failure,pressure_anomaly | COUNT:3 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:none"
15668,"FACILITY:BPH-3334 | VIOLATIONS:corrosion_detected,waste_overflow | COUNT:2 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:none"
12509,"FACILITY:AEL-6779 | VIOLATIONS:emission_excess,filter_failure,runoff_contamination,seal_degradation,waste_overflow | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_C"
4896,"FACILITY:WYR-4847 | VIOLATIONS:chemical_spill,noise_exceedance,seal_degradation | COUNT:3 | SEVERITY:elevated | ACTION:log_only | PENALTY:tier_E"
2909,"FACILITY:BPH-4531 | VIOLATIONS:chemical_spill,noise_exceedance,seal_degradation,thermal_deviation,ventilation_fault | COUNT:5 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:none"
4490,"FACILITY:PSN-9694 | VIOLATIONS:corrosion_detected,filter_failure,leak,noise_exceedance | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:tier_B"
17600,"FACILITY:UBT-9021 | VIOLATIONS:corrosion_detected,filter_failure,thermal_deviation,ventilation_fault | COUNT:4 | SEVERITY:critical | ACTION:reinspect_30d | PENALTY:tier_B"
6118,FACILITY:BPH-1393 | VIOLATIONS:waste_overflow | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
18046,"FACILITY:MVO-4950 | VIOLATIONS:chemical_spill,runoff_contamination | COUNT:2 | SEVERITY:moderate | ACTION:no_action | PENALTY:none"
2132,FACILITY:VLN-0936 | VIOLATIONS:containment_breach | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
13754,"FACILITY:DRM-5069 | VIOLATIONS:containment_breach,emission_excess,filter_failure,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:none"
4429,"FACILITY:BPH-3989 | VIOLATIONS:chemical_spill,containment_breach | COUNT:2 | SEVERITY:moderate | ACTION:partial_shutdown | PENALTY:none"
17737,FACILITY:CGN-2002 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
15721,FACILITY:HCG-2538 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
10485,FACILITY:KRX-1742 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
17617,"FACILITY:HCG-9410 | VIOLATIONS:corrosion_detected,particulate_spike | COUNT:2 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
5053,"FACILITY:BPH-3724 | VIOLATIONS:chemical_spill,containment_breach,structural_crack,thermal_deviation | COUNT:4 | SEVERITY:high | ACTION:immediate_halt | PENALTY:tier_B"
10677,"FACILITY:UBT-4655 | VIOLATIONS:containment_breach,noise_exceedance,seal_degradation,thermal_deviation | COUNT:4 | SEVERITY:high | ACTION:immediate_halt | PENALTY:none"
17379,"FACILITY:WYR-8837 | VIOLATIONS:leak,ventilation_fault | COUNT:2 | SEVERITY:elevated | ACTION:reinspect_7d | PENALTY:none"
17281,"FACILITY:BPH-8931 | VIOLATIONS:leak,particulate_spike,thermal_deviation | COUNT:3 | SEVERITY:elevated | ACTION:partial_shutdown | PENALTY:tier_C"
1416,"FACILITY:CGN-0802 | VIOLATIONS:filter_failure,pressure_anomaly,runoff_contamination,structural_crack | COUNT:4 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:none"
15143,FACILITY:AEL-4756 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
15070,"FACILITY:PSN-6599 | VIOLATIONS:chemical_spill,particulate_spike,seal_degradation,waste_overflow | COUNT:4 | SEVERITY:high | ACTION:full_shutdown | PENALTY:none"
7467,"FACILITY:WYR-9091 | VIOLATIONS:containment_breach,filter_failure,thermal_deviation | COUNT:3 | SEVERITY:high | ACTION:reinspect_30d | PENALTY:none"
65,FACILITY:DRM-5338 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
17952,"FACILITY:JNK-7728 | VIOLATIONS:filter_failure,seal_degradation | COUNT:2 | SEVERITY:critical | ACTION:log_only | PENALTY:none"
8008,"FACILITY:JNK-0763 | VIOLATIONS:chemical_spill,leak,particulate_spike,pressure_anomaly,runoff_contamination | COUNT:5 | SEVERITY:critical | ACTION:partial_shutdown | PENALTY:tier_C"
5681,FACILITY:ZRD-7388 | VIOLATIONS:none | COUNT:0 | SEVERITY:negligible | ACTION:no_action | PENALTY:none
11693,"FACILITY:BPH-3841 | VIOLATIONS:filter_failure,seal_degradation,structural_crack | COUNT:3 | SEVERITY:high | ACTION:full_shutdown | PENALTY:tier_C"
8047,"FACILITY:TXL-3342 | VIOLATIONS:chemical_spill,corrosion_detected,leak | COUNT:3 | SEVERITY:elevated | ACTION:log_only | PENALTY:none"
10397,"FACILITY:PSN-2698 | VIOLATIONS:particulate_spike,structural_crack | COUNT:2 | SEVERITY:high | ACTION:log_only | PENALTY:none"
10562,"FACILITY:PSN-9118 | VIOLATIONS:seal_degradation,waste_overflow | COUNT:2 | SEVERITY:moderate | ACTION:no_action | PENALTY:none"
3271,"FACILITY:FWS-8738 | VIOLATIONS:emission_excess,leak | COUNT:2 | SEVERITY:moderate | ACTION:reinspect_30d | PENALTY:none"
6800,"FACILITY:HCG-9386 | VIOLATIONS:containment_breach,corrosion_detected,noise_exceedance,structural_crack | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_A"
14375,FACILITY:FWS-5798 | VIOLATIONS:containment_breach | COUNT:1 | SEVERITY:low | ACTION:no_action | PENALTY:none
3056,"FACILITY:FWS-9707 | VIOLATIONS:emission_excess,noise_exceedance,particulate_spike,ventilation_fault | COUNT:4 | SEVERITY:high | ACTION:log_only | PENALTY:none"
6738,"FACILITY:VLN-3323 | VIOLATIONS:runoff_contamination,structural_crack,ventilation_fault,waste_overflow | COUNT:4 | SEVERITY:critical | ACTION:reinspect_7d | PENALTY:tier_A"
16424,"FACILITY:WYR-7259 | VIOLATIONS:noise_exceedance,ventilation_fault | COUNT:2 | SEVERITY:critical | ACTION:immediate_halt | PENALTY:none"
17943,"FACILITY:KRX-8774 | VIOLATIONS:leak,pressure_anomaly,seal_degradation | COUNT:3 | SEVERITY:elevated | ACTION:full_shutdown | PENALTY:tier_D"
3102,FACILITY:WYR-0431 | VIOLATIONS:particulate_spike | COUNT:1 | SEVERITY:elevated | ACTION:reinspect_30d | PENALTY:none
