id,verdict
7446,"STANCE:insufficient | EVIDENCE_IDS:2,3,4,6,8,11,12,13 | CONFIDENCE:low"
5603,"STANCE:insufficient | EVIDENCE_IDS:2,4,5,6,8,12,14,15 | CONFIDENCE:low"
16977,"STANCE:support | EVIDENCE_IDS:1,3,6,7,8 | CONFIDENCE:high"
4360,"STANCE:contradict | EVIDENCE_IDS:1,4,6,7,9,11 | CONFIDENCE:low"
14654,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
15118,"STANCE:support | EVIDENCE_IDS:2,4,5,7,9,10 | CONFIDENCE:medium"
13009,"STANCE:support | EVIDENCE_IDS:6,7,9,12,13 | CONFIDENCE:low"
2861,"STANCE:contradict | EVIDENCE_IDS:2,4,5,7,8,9 | CONFIDENCE:medium"
12876,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
17339,"STANCE:contradict | EVIDENCE_IDS:3,4,6,10,11,12 | CONFIDENCE:low"
16827,"STANCE:support | EVIDENCE_IDS:1,2,4,5,10 | CONFIDENCE:medium"
11258,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
1541,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
15138,"STANCE:support | EVIDENCE_IDS:1,6,9,10,11 | CONFIDENCE:high"
7148,"STANCE:contradict | EVIDENCE_IDS:5,7,11,13 | CONFIDENCE:high"
12867,"STANCE:contradict | EVIDENCE_IDS:1,2,5,8,11,13 | CONFIDENCE:high"
9150,"STANCE:contradict | EVIDENCE_IDS:3,4,5,9,10,11 | CONFIDENCE:medium"
1857,"STANCE:support | EVIDENCE_IDS:1,3,6,7,8 | CONFIDENCE:medium"
6849,"STANCE:contradict | EVIDENCE_IDS:1,4,5,9,10,11 | CONFIDENCE:low"
3549,"STANCE:contradict | EVIDENCE_IDS:3,4,6,8,9,10 | CONFIDENCE:low"
12432,"STANCE:support | EVIDENCE_IDS:1,6,7,8 | CONFIDENCE:high"
12783,"STANCE:support | EVIDENCE_IDS:3,7,8 | CONFIDENCE:low"
9774,"STANCE:insufficient | EVIDENCE_IDS:4,5,6,9 | CONFIDENCE:low"
8235,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
3737,"STANCE:insufficient | EVIDENCE_IDS:3,4,5,7,10,11,12,13 | CONFIDENCE:low"
16974,"STANCE:support | EVIDENCE_IDS:2,4,8,9 | CONFIDENCE:high"
19757,"STANCE:support | EVIDENCE_IDS:3,4,5,6,7,8,10 | CONFIDENCE:medium"
12721,"STANCE:contradict | EVIDENCE_IDS:2,4,6,7,9 | CONFIDENCE:medium"
4887,"STANCE:contradict | EVIDENCE_IDS:1,2,3,5,6,8,11,13 | CONFIDENCE:low"
6412,"STANCE:support | EVIDENCE_IDS:1,2,3,4,8,9,10 | CONFIDENCE:low"
2302,"STANCE:contradict | EVIDENCE_IDS:1,4,7,10 | CONFIDENCE:medium"
12326,"STANCE:contradict | EVIDENCE_IDS:3,4,6,7,8 | CONFIDENCE:low"
12748,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
9538,"STANCE:contradict | EVIDENCE_IDS:1,2,4,8,12 | CONFIDENCE:medium"
12174,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
17556,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
10363,"STANCE:support | EVIDENCE_IDS:5,7,8,9,11,12,13,15 | CONFIDENCE:low"
15649,"STANCE:contradict | EVIDENCE_IDS:2,4,8,9,10,11 | CONFIDENCE:low"
6698,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
5040,"STANCE:support | EVIDENCE_IDS:1,2,8,12 | CONFIDENCE:high"
19611,"STANCE:contradict | EVIDENCE_IDS:1,5,9,12,13,15 | CONFIDENCE:low"
13298,"STANCE:support | EVIDENCE_IDS:4,5,9,10,11 | CONFIDENCE:medium"
8756,"STANCE:contradict | EVIDENCE_IDS:5,6,7,8,9,15 | CONFIDENCE:medium"
14861,"STANCE:contradict | EVIDENCE_IDS:2,3,4,7,8 | CONFIDENCE:medium"
17450,"STANCE:support | EVIDENCE_IDS:2,3,8,10,11,12 | CONFIDENCE:low"
6921,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
11777,"STANCE:contradict | EVIDENCE_IDS:4,5,6,8,9,13 | CONFIDENCE:high"
7339,"STANCE:contradict | EVIDENCE_IDS:2,4,5,6,7,11,13,14 | CONFIDENCE:low"
2632,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
4889,"STANCE:support | EVIDENCE_IDS:3,5,6,8 | CONFIDENCE:high"
8258,"STANCE:support | EVIDENCE_IDS:4,5,6,9,11,13,14 | CONFIDENCE:medium"
1090,"STANCE:contradict | EVIDENCE_IDS:2,3,5,6,7,8,10 | CONFIDENCE:low"
6118,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
8077,"STANCE:insufficient | EVIDENCE_IDS:1,3,4,5,7,9 | CONFIDENCE:low"
10472,"STANCE:support | EVIDENCE_IDS:1,4,6,9,11 | CONFIDENCE:low"
310,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
19429,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
8696,"STANCE:contradict | EVIDENCE_IDS:2,6,7,9,10 | CONFIDENCE:medium"
8960,"STANCE:contradict | EVIDENCE_IDS:2,3,4 | CONFIDENCE:low"
16703,"STANCE:insufficient | EVIDENCE_IDS:1,3,5,6,8,9 | CONFIDENCE:low"
11208,"STANCE:insufficient | EVIDENCE_IDS:3,4,5,9 | CONFIDENCE:low"
18505,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
15588,"STANCE:support | EVIDENCE_IDS:3,4,7,9 | CONFIDENCE:medium"
15599,"STANCE:contradict | EVIDENCE_IDS:1,3,4,10,11,12 | CONFIDENCE:medium"
11286,"STANCE:insufficient | EVIDENCE_IDS:3,4,5,6,9,10 | CONFIDENCE:low"
1708,"STANCE:support | EVIDENCE_IDS:1,2,3,7,8,13 | CONFIDENCE:medium"
7350,"STANCE:contradict | EVIDENCE_IDS:4,7,8,9,11 | CONFIDENCE:high"
1632,"STANCE:insufficient | EVIDENCE_IDS:1,4,6,8,12,13,14,15 | CONFIDENCE:low"
6789,"STANCE:contradict | EVIDENCE_IDS:3,9,10,11,13,14,15 | CONFIDENCE:medium"
16258,"STANCE:insufficient | EVIDENCE_IDS:2,4,5,9,10,11,12,13 | CONFIDENCE:low"
16755,"STANCE:contradict | EVIDENCE_IDS:3,4,5,7,9 | CONFIDENCE:medium"
2357,"STANCE:contradict | EVIDENCE_IDS:2,3,4,5,11,12 | CONFIDENCE:medium"
12002,"STANCE:insufficient | EVIDENCE_IDS:2,6,8,11 | CONFIDENCE:low"
15448,"STANCE:contradict | EVIDENCE_IDS:1,4,5,6,7,8 | CONFIDENCE:medium"
17518,"STANCE:contradict | EVIDENCE_IDS:2,4,7,8 | CONFIDENCE:high"
16998,"STANCE:contradict | EVIDENCE_IDS:2,3,4,5 | CONFIDENCE:high"
6748,"STANCE:contradict | EVIDENCE_IDS:1,2,3,6,8,10 | CONFIDENCE:low"
4939,"STANCE:contradict | EVIDENCE_IDS:1,6,8,9,10,12 | CONFIDENCE:low"
9074,"STANCE:support | EVIDENCE_IDS:2,3,4,6,7,8 | CONFIDENCE:low"
10149,"STANCE:contradict | EVIDENCE_IDS:3,7,8,9,12,15 | CONFIDENCE:medium"
1748,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,5,6 | CONFIDENCE:high"
13683,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,5,8,11,12 | CONFIDENCE:low"
3376,"STANCE:support | EVIDENCE_IDS:1,4,6,7,10,12,13,14 | CONFIDENCE:low"
8232,"STANCE:support | EVIDENCE_IDS:1,5,7,11,12,13 | CONFIDENCE:high"
7724,"STANCE:insufficient | EVIDENCE_IDS:1,4,6,7,8,9,10,11 | CONFIDENCE:low"
19292,"STANCE:support | EVIDENCE_IDS:2,5,6,8,9,11,12 | CONFIDENCE:high"
14197,"STANCE:support | EVIDENCE_IDS:2,3,6,7 | CONFIDENCE:high"
1643,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
8185,"STANCE:support | EVIDENCE_IDS:4,7,8,9,10,11 | CONFIDENCE:medium"
2101,"STANCE:contradict | EVIDENCE_IDS:1,3,9,10,11 | CONFIDENCE:low"
4244,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
9403,"STANCE:contradict | EVIDENCE_IDS:1,3,5,6,8,9 | CONFIDENCE:medium"
19060,"STANCE:contradict | EVIDENCE_IDS:2,4,6,7,9,11,13 | CONFIDENCE:medium"
6600,"STANCE:insufficient | EVIDENCE_IDS:3,4,6,8,9,10 | CONFIDENCE:low"
16144,"STANCE:support | EVIDENCE_IDS:3,4,5,6,7 | CONFIDENCE:high"
15995,"STANCE:contradict | EVIDENCE_IDS:2,5,6,7,8,9,14 | CONFIDENCE:medium"
10676,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
17000,"STANCE:support | EVIDENCE_IDS:2,4,7,8,9,11,12 | CONFIDENCE:high"
14810,"STANCE:support | EVIDENCE_IDS:1,2,4,7,10,11 | CONFIDENCE:high"
6821,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
14782,"STANCE:contradict | EVIDENCE_IDS:2,5,6,7,10,12 | CONFIDENCE:low"
8828,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
7215,"STANCE:support | EVIDENCE_IDS:1,2,4,7,9 | CONFIDENCE:medium"
2553,"STANCE:support | EVIDENCE_IDS:2,4,8,9,10,11 | CONFIDENCE:low"
366,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,7 | CONFIDENCE:medium"
9517,"STANCE:support | EVIDENCE_IDS:1,4,8,10,11 | CONFIDENCE:medium"
1258,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
2210,"STANCE:contradict | EVIDENCE_IDS:1,4,5,6,8,11,14 | CONFIDENCE:medium"
18268,"STANCE:support | EVIDENCE_IDS:1,3,4,6,7,8,9,10 | CONFIDENCE:low"
116,"STANCE:insufficient | EVIDENCE_IDS:4,6,10,11 | CONFIDENCE:low"
4962,"STANCE:support | EVIDENCE_IDS:3,4,6,7,9 | CONFIDENCE:medium"
2997,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
14098,"STANCE:contradict | EVIDENCE_IDS:3,4,5,7,9,11 | CONFIDENCE:low"
2479,"STANCE:support | EVIDENCE_IDS:1,2,3,5,6,7 | CONFIDENCE:medium"
17005,"STANCE:support | EVIDENCE_IDS:1,2,5,8,9 | CONFIDENCE:low"
5825,"STANCE:contradict | EVIDENCE_IDS:4,5,9,10 | CONFIDENCE:medium"
1670,"STANCE:support | EVIDENCE_IDS:3,4,5,6,9,10 | CONFIDENCE:medium"
12729,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
18066,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
13961,"STANCE:contradict | EVIDENCE_IDS:2,3,4,7 | CONFIDENCE:medium"
1404,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
7884,"STANCE:support | EVIDENCE_IDS:1,2,3,5,13 | CONFIDENCE:medium"
13110,"STANCE:support | EVIDENCE_IDS:1,2,6,7,9,12 | CONFIDENCE:low"
3887,"STANCE:insufficient | EVIDENCE_IDS:1,4,5,7,8,11 | CONFIDENCE:low"
10255,"STANCE:contradict | EVIDENCE_IDS:1,2,3,5,7,10,11 | CONFIDENCE:high"
5400,"STANCE:support | EVIDENCE_IDS:1,2,6 | CONFIDENCE:low"
12998,"STANCE:contradict | EVIDENCE_IDS:5,6,9,10,12,13 | CONFIDENCE:low"
9903,"STANCE:support | EVIDENCE_IDS:2,4,7 | CONFIDENCE:low"
6888,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
5511,"STANCE:contradict | EVIDENCE_IDS:3,6,7,8,9 | CONFIDENCE:medium"
7774,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,11,13 | CONFIDENCE:low"
9985,"STANCE:insufficient | EVIDENCE_IDS:3,6,8,11 | CONFIDENCE:low"
9707,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
2693,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
17669,"STANCE:support | EVIDENCE_IDS:3,6,10,12 | CONFIDENCE:high"
10773,"STANCE:support | EVIDENCE_IDS:1,3,5,6,7,8,9,10 | CONFIDENCE:low"
10579,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
9374,"STANCE:contradict | EVIDENCE_IDS:4,5,6,7,8 | CONFIDENCE:low"
9881,"STANCE:support | EVIDENCE_IDS:1,4,9,10,11,12,14,15 | CONFIDENCE:low"
288,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
9464,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
17847,"STANCE:support | EVIDENCE_IDS:2,3,4,6,9,10,11 | CONFIDENCE:medium"
8338,"STANCE:contradict | EVIDENCE_IDS:2,6,8,9,10,11,12 | CONFIDENCE:low"
9283,"STANCE:support | EVIDENCE_IDS:5,6,7,9,12 | CONFIDENCE:high"
10903,"STANCE:contradict | EVIDENCE_IDS:1,4,6,9,11,12 | CONFIDENCE:high"
13760,"STANCE:support | EVIDENCE_IDS:2,3,5,6,8,10,13 | CONFIDENCE:high"
19618,"STANCE:contradict | EVIDENCE_IDS:2,3,4,6,8,9,10 | CONFIDENCE:high"
14232,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
14419,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
18041,"STANCE:contradict | EVIDENCE_IDS:3,5,8,9,10,12 | CONFIDENCE:medium"
11884,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
368,"STANCE:contradict | EVIDENCE_IDS:2,4,5,6,8,9 | CONFIDENCE:medium"
9586,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
1342,"STANCE:insufficient | EVIDENCE_IDS:1,4,5,9,10,11 | CONFIDENCE:low"
4214,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
14613,"STANCE:contradict | EVIDENCE_IDS:2,3,5,9,11 | CONFIDENCE:high"
3533,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
15701,"STANCE:contradict | EVIDENCE_IDS:3,6,7,10,12 | CONFIDENCE:high"
15140,"STANCE:insufficient | EVIDENCE_IDS:1,4,5,6,8,9 | CONFIDENCE:low"
391,"STANCE:support | EVIDENCE_IDS:1,2,3,5,9 | CONFIDENCE:low"
6923,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
8777,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
4198,"STANCE:support | EVIDENCE_IDS:1,3,5,6,8,9,10,12 | CONFIDENCE:low"
9819,"STANCE:contradict | EVIDENCE_IDS:3,4,6,8,9,10 | CONFIDENCE:medium"
6873,"STANCE:support | EVIDENCE_IDS:3,4,6,7,10 | CONFIDENCE:low"
12366,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
18444,"STANCE:contradict | EVIDENCE_IDS:1,3,5,7,8,10 | CONFIDENCE:medium"
13173,"STANCE:support | EVIDENCE_IDS:1,7,8,9,11,12 | CONFIDENCE:medium"
8670,"STANCE:contradict | EVIDENCE_IDS:3,4,5,6,8,9,11 | CONFIDENCE:high"
17861,"STANCE:support | EVIDENCE_IDS:1,6,7,8,9 | CONFIDENCE:low"
3903,"STANCE:support | EVIDENCE_IDS:1,2,4,5,6,8 | CONFIDENCE:high"
1284,"STANCE:support | EVIDENCE_IDS:1,3,4,5 | CONFIDENCE:medium"
2701,"STANCE:support | EVIDENCE_IDS:1,2,3,5,8,9,13 | CONFIDENCE:high"
8961,"STANCE:contradict | EVIDENCE_IDS:4,5,6,9,10,11,12,14 | CONFIDENCE:low"
10653,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
5933,"STANCE:support | EVIDENCE_IDS:1,2,3,5,7,8 | CONFIDENCE:high"
2142,"STANCE:support | EVIDENCE_IDS:4,5,6,7,8,9 | CONFIDENCE:low"
12899,"STANCE:contradict | EVIDENCE_IDS:3,8,9,10,11 | CONFIDENCE:low"
16208,"STANCE:support | EVIDENCE_IDS:1,4,6,11,12 | CONFIDENCE:medium"
11191,"STANCE:support | EVIDENCE_IDS:5,7,8,9 | CONFIDENCE:medium"
9876,"STANCE:insufficient | EVIDENCE_IDS:2,7,8,12,14,15 | CONFIDENCE:low"
19297,"STANCE:contradict | EVIDENCE_IDS:4,5,7,8,14 | CONFIDENCE:medium"
8800,"STANCE:insufficient | EVIDENCE_IDS:1,3,8,9 | CONFIDENCE:low"
13456,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,6,9,10,11 | CONFIDENCE:low"
9240,"STANCE:support | EVIDENCE_IDS:3,4,6,8,9,11,12 | CONFIDENCE:low"
345,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
9173,"STANCE:support | EVIDENCE_IDS:1,3,4,8,9 | CONFIDENCE:medium"
10548,"STANCE:contradict | EVIDENCE_IDS:1,5,6,7,10,12 | CONFIDENCE:low"
5273,"STANCE:support | EVIDENCE_IDS:1,2,3,5,6,8,9 | CONFIDENCE:low"
13913,"STANCE:support | EVIDENCE_IDS:2,5,7,10,11,13 | CONFIDENCE:high"
17398,"STANCE:insufficient | EVIDENCE_IDS:1,2,5,8 | CONFIDENCE:low"
5066,"STANCE:contradict | EVIDENCE_IDS:2,5,7,8,12,14 | CONFIDENCE:low"
4467,"STANCE:contradict | EVIDENCE_IDS:5,7,8,10,12 | CONFIDENCE:high"
14317,"STANCE:contradict | EVIDENCE_IDS:2,3,8 | CONFIDENCE:low"
2329,"STANCE:contradict | EVIDENCE_IDS:3,4,5,6,7,9 | CONFIDENCE:medium"
12723,"STANCE:contradict | EVIDENCE_IDS:3,4,5,7 | CONFIDENCE:high"
11181,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
6847,"STANCE:support | EVIDENCE_IDS:2,3,6,7,8,11 | CONFIDENCE:medium"
16678,"STANCE:insufficient | EVIDENCE_IDS:2,3,5,8 | CONFIDENCE:low"
4344,"STANCE:support | EVIDENCE_IDS:1,3,7,9,10,11 | CONFIDENCE:low"
19173,"STANCE:contradict | EVIDENCE_IDS:4,5,11,13 | CONFIDENCE:medium"
18463,"STANCE:contradict | EVIDENCE_IDS:3,4,5,6,9,11,13 | CONFIDENCE:medium"
9297,"STANCE:support | EVIDENCE_IDS:1,2,4,5,7,10,11 | CONFIDENCE:high"
9036,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
17365,"STANCE:contradict | EVIDENCE_IDS:1,3,4,5,7,9,10 | CONFIDENCE:high"
19572,"STANCE:insufficient | EVIDENCE_IDS:2,3,4,5,6,7,8,9 | CONFIDENCE:low"
3416,"STANCE:contradict | EVIDENCE_IDS:1,2,9 | CONFIDENCE:low"
8936,"STANCE:contradict | EVIDENCE_IDS:3,4,7,8,10,11 | CONFIDENCE:medium"
824,"STANCE:insufficient | EVIDENCE_IDS:1,4,6,7,9,10 | CONFIDENCE:low"
11950,"STANCE:contradict | EVIDENCE_IDS:1,4,6,7,8,10,11 | CONFIDENCE:low"
5083,"STANCE:insufficient | EVIDENCE_IDS:1,3,4,7,8,11 | CONFIDENCE:low"
2942,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
16316,"STANCE:support | EVIDENCE_IDS:1,7,8,10,12,13 | CONFIDENCE:medium"
6736,"STANCE:insufficient | EVIDENCE_IDS:4,6,7,9,10,11,12,13 | CONFIDENCE:low"
10828,"STANCE:contradict | EVIDENCE_IDS:5,7,8,10,11,15 | CONFIDENCE:high"
15474,"STANCE:insufficient | EVIDENCE_IDS:2,5,7,8 | CONFIDENCE:low"
3741,"STANCE:support | EVIDENCE_IDS:2,4,8,9,11,12,13,14 | CONFIDENCE:low"
12323,"STANCE:support | EVIDENCE_IDS:1,2,6,9 | CONFIDENCE:medium"
10950,"STANCE:contradict | EVIDENCE_IDS:1,2,7,8,9,12 | CONFIDENCE:medium"
11998,"STANCE:contradict | EVIDENCE_IDS:2,4,5,6,10,13,14 | CONFIDENCE:high"
7454,"STANCE:contradict | EVIDENCE_IDS:2,4,5,9,10 | CONFIDENCE:low"
16466,"STANCE:support | EVIDENCE_IDS:2,3,4,11 | CONFIDENCE:medium"
14030,"STANCE:support | EVIDENCE_IDS:1,4,5,6,8,10,11 | CONFIDENCE:medium"
16117,"STANCE:contradict | EVIDENCE_IDS:4,6,8,9 | CONFIDENCE:medium"
15800,"STANCE:insufficient | EVIDENCE_IDS:1,3,5,6,7,9 | CONFIDENCE:low"
10076,"STANCE:support | EVIDENCE_IDS:3,4,6,7 | CONFIDENCE:medium"
1351,"STANCE:contradict | EVIDENCE_IDS:3,5,8,9,10 | CONFIDENCE:low"
15569,"STANCE:support | EVIDENCE_IDS:1,3,6,7,8,10,12 | CONFIDENCE:medium"
10837,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
11312,"STANCE:contradict | EVIDENCE_IDS:1,2,4,6,7,10 | CONFIDENCE:low"
9845,"STANCE:insufficient | EVIDENCE_IDS:3,4,5,6,7,11,13,14 | CONFIDENCE:low"
13589,"STANCE:support | EVIDENCE_IDS:2,7,8,9 | CONFIDENCE:medium"
903,"STANCE:support | EVIDENCE_IDS:1,4,5,7 | CONFIDENCE:medium"
3677,"STANCE:contradict | EVIDENCE_IDS:2,5,7,8,13 | CONFIDENCE:low"
8867,"STANCE:support | EVIDENCE_IDS:1,2,4,6,9,11 | CONFIDENCE:low"
8183,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
18914,"STANCE:support | EVIDENCE_IDS:2,6,7,8,10 | CONFIDENCE:medium"
1422,"STANCE:contradict | EVIDENCE_IDS:2,3,6,8,9,11 | CONFIDENCE:medium"
6973,"STANCE:support | EVIDENCE_IDS:5,6,8,9,10,12 | CONFIDENCE:low"
9982,"STANCE:contradict | EVIDENCE_IDS:1,3,7,9,10,11 | CONFIDENCE:low"
8027,"STANCE:support | EVIDENCE_IDS:3,4,6,7,8 | CONFIDENCE:high"
15978,"STANCE:support | EVIDENCE_IDS:1,2,5,9,10,12,13 | CONFIDENCE:high"
13167,"STANCE:support | EVIDENCE_IDS:2,7,8,10,11 | CONFIDENCE:medium"
15605,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
3028,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,8,9 | CONFIDENCE:medium"
18262,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
5166,"STANCE:support | EVIDENCE_IDS:4,6,8 | CONFIDENCE:low"
10046,"STANCE:support | EVIDENCE_IDS:2,4,6,7,12,13 | CONFIDENCE:medium"
5524,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
4537,"STANCE:support | EVIDENCE_IDS:1,4,5,7,10,12,14 | CONFIDENCE:high"
2098,"STANCE:support | EVIDENCE_IDS:1,2,6,7,9,13,15 | CONFIDENCE:medium"
4389,"STANCE:contradict | EVIDENCE_IDS:1,2,8 | CONFIDENCE:low"
14680,"STANCE:contradict | EVIDENCE_IDS:3,5,6,7,8,9 | CONFIDENCE:medium"
19816,"STANCE:support | EVIDENCE_IDS:1,2,3,10,14 | CONFIDENCE:medium"
378,"STANCE:insufficient | EVIDENCE_IDS:1,2,4,7,8,11 | CONFIDENCE:low"
4417,"STANCE:contradict | EVIDENCE_IDS:2,4,7,12,13 | CONFIDENCE:low"
2082,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
19195,"STANCE:contradict | EVIDENCE_IDS:1,2,3,9,11 | CONFIDENCE:medium"
7428,"STANCE:support | EVIDENCE_IDS:3,4,5,6,7,12 | CONFIDENCE:medium"
13666,"STANCE:insufficient | EVIDENCE_IDS:1,3,4,6 | CONFIDENCE:low"
19627,"STANCE:support | EVIDENCE_IDS:3,5,6,8,10,11 | CONFIDENCE:medium"
14636,"STANCE:contradict | EVIDENCE_IDS:1,3,7,8,10,12,13,14 | CONFIDENCE:low"
6762,"STANCE:insufficient | EVIDENCE_IDS:1,4,5,7,8,9,10,11 | CONFIDENCE:low"
15566,"STANCE:insufficient | EVIDENCE_IDS:4,7,8,9,11,13 | CONFIDENCE:low"
18416,"STANCE:support | EVIDENCE_IDS:1,3,5,6,7,10,12 | CONFIDENCE:high"
7110,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
12187,"STANCE:support | EVIDENCE_IDS:5,6,7,8,9,10 | CONFIDENCE:low"
16109,"STANCE:contradict | EVIDENCE_IDS:1,2,4,5,6,9,10,11 | CONFIDENCE:low"
6070,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,5,7,9 | CONFIDENCE:low"
18512,"STANCE:support | EVIDENCE_IDS:1,3,4,10,11 | CONFIDENCE:medium"
13894,"STANCE:contradict | EVIDENCE_IDS:1,2,3,4,5,7,8 | CONFIDENCE:medium"
1947,"STANCE:support | EVIDENCE_IDS:1,2,4,5,7,9 | CONFIDENCE:low"
14334,"STANCE:support | EVIDENCE_IDS:1,3,5,9,10,11 | CONFIDENCE:medium"
17849,"STANCE:support | EVIDENCE_IDS:5,9,11 | CONFIDENCE:low"
10566,"STANCE:contradict | EVIDENCE_IDS:5,6,7,8,9,10,11,12 | CONFIDENCE:low"
18131,"STANCE:contradict | EVIDENCE_IDS:2,4,5,6,7,11 | CONFIDENCE:low"
10848,"STANCE:insufficient | EVIDENCE_IDS:1,2,6,8 | CONFIDENCE:low"
921,"STANCE:support | EVIDENCE_IDS:1,2,3,4,5,9 | CONFIDENCE:high"
1486,"STANCE:contradict | EVIDENCE_IDS:3,7,8,10,11,12 | CONFIDENCE:medium"
6708,"STANCE:support | EVIDENCE_IDS:1,4,5,6,9,10 | CONFIDENCE:high"
12666,"STANCE:support | EVIDENCE_IDS:1,3,5,8,9,10 | CONFIDENCE:medium"
12038,"STANCE:support | EVIDENCE_IDS:2,5,6,7,9 | CONFIDENCE:high"
8434,"STANCE:contradict | EVIDENCE_IDS:1,5,6,7,9,12 | CONFIDENCE:medium"
1669,"STANCE:support | EVIDENCE_IDS:1,2,8,11,12 | CONFIDENCE:medium"
9344,"STANCE:insufficient | EVIDENCE_IDS:1,2,3,5,7,9 | CONFIDENCE:low"
2325,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
13320,"STANCE:insufficient | EVIDENCE_IDS:1,3,4,5,6,11,12,15 | CONFIDENCE:low"
13996,STANCE:insufficient | EVIDENCE_IDS:none | CONFIDENCE:low
16227,"STANCE:contradict | EVIDENCE_IDS:1,4,7,11,12,13 | CONFIDENCE:low"
4852,"STANCE:contradict | EVIDENCE_IDS:1,3,5,7,9,13 | CONFIDENCE:low"
4327,"STANCE:insufficient | EVIDENCE_IDS:3,5,6,7 | CONFIDENCE:low"
16420,"STANCE:contradict | EVIDENCE_IDS:1,2,3,5,7,8,10 | CONFIDENCE:low"
11229,"STANCE:contradict | EVIDENCE_IDS:2,3,5,6,7,11,13 | CONFIDENCE:medium"
5283,"STANCE:contradict | EVIDENCE_IDS:1,5,8 | CONFIDENCE:low"
17748,"STANCE:contradict | EVIDENCE_IDS:1,3,4,6,9,10 | CONFIDENCE:low"
3291,"STANCE:support | EVIDENCE_IDS:4,5,9,10,11,12 | CONFIDENCE:low"
17305,"STANCE:support | EVIDENCE_IDS:1,2,4,5,6,9,10 | CONFIDENCE:medium"
