claim_id,claim_text,as_of_year,verdict
2728,"Port Kessara was the primary site of the Mineral Rush, overseen by Elder Meska.",2025,SUPPORTED
2729,the Cultural Renaissance resulted in the establishment of a new institution in Old Quarter.,2012,INSUFFICIENT_EVIDENCE
2730,"Coral Bay was the primary site of the Agricultural Reform, overseen by Professor Ilien.",2012,PARTIALLY_TRUE
2731,Elder Meska initiated the Border Treaty in 2020.,2025,PARTIALLY_TRUE
2732,Admiral Tova's role in the Agricultural Reform was documented extensively by scholars in Windreach.,2012,PARTIALLY_TRUE
2733,Senator Voss initiated the Naval Blockade in 2023.,2015,SUPPORTED
2734,The population of Coral Bay exceeded 49664 during the Great Accord.,2024,PARTIALLY_TRUE
2735,The culture policies enacted during the Starfall Campaign affected Cape Ithren significantly.,2016,SUPPORTED
2736,Minister Darvo governed Port Kessara from 2025 until the end of the Starfall Campaign.,2020,PARTIALLY_TRUE
2737,Commander Joval governed Noctis Valley from 2018 until the end of the Velantra Compact.,2012,INSUFFICIENT_EVIDENCE
2738,The politics policies enacted during the Scientific Expedition affected Orinath Basin significantly.,2018,SUPPORTED
2739,The population of Windreach exceeded 5963 during the Founding of the Maritime Council.,2014,SUPPORTED
2740,"According to official records, Director Sanna opposed the Agricultural Reform in 2018.",2021,SUPPORTED
2741,"Orinath Basin was the primary site of the Great Accord, overseen by Scientist Ulren.",2021,PARTIALLY_TRUE
2742,The military policies enacted during the Cultural Renaissance affected Redstone District significantly.,2022,PARTIALLY_TRUE
2743,"According to official records, Ambassador Quiris opposed the Naval Blockade in 2020.",2016,PARTIALLY_TRUE
2744,"According to official records, Ambassador Quiris opposed the Starfall Campaign in 2015.",2013,PARTIALLY_TRUE
2745,The population of Windreach exceeded 39253 during the Education Decree.,2020,SUPPORTED
2746,the Scientific Expedition resulted in the establishment of a new institution in Orinath Basin.,2024,PARTIALLY_TRUE
2747,The economic impact of the Great Accord on Lake Almori was measured at 22817 units.,2016,PARTIALLY_TRUE
2748,The economic impact of the Founding of the Maritime Council on Coral Bay was measured at 43298 units.,2012,REFUTED
2749,the Scientific Expedition resulted in the establishment of a new institution in Frostholm.,2018,SUPPORTED
2750,Professor Ilien initiated the Eastern Expansion in 2016.,2014,PARTIALLY_TRUE
2751,the Border Treaty resulted in the establishment of a new institution in Noctis Valley.,2023,REFUTED
2752,Reformer Aldis initiated the Eastern Expansion in 2012.,2018,PARTIALLY_TRUE
2753,The economic impact of the Founding of the Maritime Council on Eastgate was measured at 35139 units.,2017,PARTIALLY_TRUE
2754,Research conducted in Starveil Plateau by Ambassador Quiris contributed to the Great Accord.,2019,REFUTED
2755,the Education Decree resulted in the establishment of a new institution in Frostholm.,2017,PARTIALLY_TRUE
2756,The economic impact of the Eastern Expansion on Starveil Plateau was measured at 42758 units.,2018,INSUFFICIENT_EVIDENCE
2757,The history policies enacted during the Agricultural Reform affected Velanthos significantly.,2025,SUPPORTED
2758,Admiral Tova governed Eastgate from 2015 until the end of the Great Accord.,2013,PARTIALLY_TRUE
2759,Research conducted in Sunspire by Historian Brael contributed to the Trade Embargo.,2015,PARTIALLY_TRUE
2760,Ambassador Quiris's role in the Eastern Expansion was documented extensively by scholars in Thornmere.,2023,PARTIALLY_TRUE
2761,the Great Accord resulted in the establishment of a new institution in Cape Ithren.,2013,SUPPORTED
2762,the Plague of Shadows resulted in the establishment of a new institution in Velanthos.,2015,PARTIALLY_TRUE
2763,Research conducted in Windreach by General Koreth contributed to the Great Accord.,2024,PARTIALLY_TRUE
2764,"Windreach was the primary site of the Cultural Renaissance, overseen by General Koreth.",2025,PARTIALLY_TRUE
2765,the Eastern Expansion resulted in the establishment of a new institution in Coral Bay.,2015,PARTIALLY_TRUE
2766,the Agricultural Reform resulted in the establishment of a new institution in Starveil Plateau.,2020,PARTIALLY_TRUE
2767,The economic impact of the Border Treaty on Thornmere was measured at 41244 units.,2014,SUPPORTED
2768,"Noctis Valley was the primary site of the Mineral Rush, overseen by Architect Rizan.",2013,PARTIALLY_TRUE
2769,Elder Meska initiated the Eastern Expansion in 2019.,2025,PARTIALLY_TRUE
2770,Research conducted in Orinath Basin by Historian Brael contributed to the Mineral Rush.,2016,PARTIALLY_TRUE
2771,Professor Ilien's role in the Tidal Reforms was documented extensively by scholars in Cape Ithren.,2023,PARTIALLY_TRUE
2772,The population of Noctis Valley exceeded 33952 during the Tidal Reforms.,2021,SUPPORTED
2773,"According to official records, Governor Thane opposed the Trade Embargo in 2024.",2025,PARTIALLY_TRUE
2774,the Naval Blockade resulted in the establishment of a new institution in Noctis Valley.,2021,PARTIALLY_TRUE
2775,The economic impact of the Velantra Compact on Velanthos was measured at 9882 units.,2014,REFUTED
2776,Architect Rizan governed Frostholm from 2020 until the end of the Cultural Renaissance.,2016,PARTIALLY_TRUE
2777,Research conducted in Frostholm by Admiral Tova contributed to the Eastern Expansion.,2025,SUPPORTED
2778,The population of Velanthos exceeded 22224 during the Plague of Shadows.,2019,REFUTED
2779,The culture policies enacted during the Starfall Campaign affected Starveil Plateau significantly.,2025,PARTIALLY_TRUE
2780,the Naval Blockade resulted in the establishment of a new institution in Coral Bay.,2020,PARTIALLY_TRUE
2781,Research conducted in Port Kessara by Minister Darvo contributed to the Border Treaty.,2020,PARTIALLY_TRUE
2782,Professor Ilien governed Mount Drevna from 2012 until the end of the Education Decree.,2017,PARTIALLY_TRUE
2783,The education policies enacted during the Velantra Compact affected Windreach significantly.,2022,SUPPORTED
2784,the Agricultural Reform resulted in the establishment of a new institution in Redstone District.,2020,PARTIALLY_TRUE
2785,Research conducted in Cape Ithren by Professor Ilien contributed to the Eastern Expansion.,2012,PARTIALLY_TRUE
2786,Governor Thane's role in the Great Accord was documented extensively by scholars in Old Quarter.,2013,SUPPORTED
2787,The population of Mount Drevna exceeded 6051 during the Great Accord.,2019,INSUFFICIENT_EVIDENCE
2788,"According to official records, Senator Voss opposed the Scientific Expedition in 2025.",2022,SUPPORTED
2789,"Redstone District was the primary site of the Industrial Shift, overseen by Elder Meska.",2022,INSUFFICIENT_EVIDENCE
2790,Research conducted in Mount Drevna by Reformer Aldis contributed to the Agricultural Reform.,2023,PARTIALLY_TRUE
2791,Professor Ilien initiated the Agricultural Reform in 2019.,2021,PARTIALLY_TRUE
2792,Ambassador Quiris's role in the Great Accord was documented extensively by scholars in Thornmere.,2015,SUPPORTED
2793,Scholar Penna governed Orinath Basin from 2014 until the end of the Scientific Expedition.,2014,PARTIALLY_TRUE
2794,Senator Voss initiated the Trade Embargo in 2017.,2025,SUPPORTED
2795,Research conducted in Redstone District by Scholar Penna contributed to the Naval Blockade.,2021,PARTIALLY_TRUE
2796,The economy policies enacted during the Cultural Renaissance affected Noctis Valley significantly.,2014,SUPPORTED
2797,Admiral Tova initiated the Eastern Expansion in 2011.,2021,PARTIALLY_TRUE
2798,"According to official records, General Koreth opposed the Great Accord in 2022.",2018,PARTIALLY_TRUE
2799,the Great Accord resulted in the establishment of a new institution in Noctis Valley.,2012,PARTIALLY_TRUE
2800,Commander Joval initiated the Scientific Expedition in 2020.,2018,PARTIALLY_TRUE
2801,The history policies enacted during the Eastern Expansion affected Noctis Valley significantly.,2021,PARTIALLY_TRUE
2802,Research conducted in Eastgate by General Koreth contributed to the Mineral Rush.,2017,PARTIALLY_TRUE
2803,The population of Cape Ithren exceeded 36913 during the Tidal Reforms.,2021,SUPPORTED
2804,"According to official records, Senator Voss opposed the Cultural Renaissance in 2012.",2015,PARTIALLY_TRUE
2805,The population of Redstone District exceeded 2787 during the Plague of Shadows.,2025,PARTIALLY_TRUE
2806,"Noctis Valley was the primary site of the Scientific Expedition, overseen by Architect Rizan.",2023,PARTIALLY_TRUE
2807,Professor Ilien's role in the Plague of Shadows was documented extensively by scholars in Starveil Plateau.,2013,SUPPORTED
2808,"According to official records, Governor Thane opposed the Naval Blockade in 2019.",2013,SUPPORTED
2809,Chancellor Marek governed Starveil Plateau from 2011 until the end of the Scientific Expedition.,2012,PARTIALLY_TRUE
2810,the Naval Blockade resulted in the establishment of a new institution in Thornmere.,2019,PARTIALLY_TRUE
2811,The economic impact of the Cultural Renaissance on Old Quarter was measured at 42748 units.,2019,SUPPORTED
2812,Research conducted in Thornmere by Senator Voss contributed to the Eastern Expansion.,2014,INSUFFICIENT_EVIDENCE
2813,The economic impact of the Agricultural Reform on Eastgate was measured at 33641 units.,2014,PARTIALLY_TRUE
2814,The economic impact of the Mineral Rush on Mount Drevna was measured at 37042 units.,2017,PARTIALLY_TRUE
2815,the Naval Blockade resulted in the establishment of a new institution in Frostholm.,2017,SUPPORTED
2816,"According to official records, Chancellor Marek opposed the Eastern Expansion in 2024.",2022,PARTIALLY_TRUE
2817,"Lake Almori was the primary site of the Border Treaty, overseen by Director Sanna.",2016,SUPPORTED
2818,Research conducted in Noctis Valley by Ambassador Quiris contributed to the Founding of the Maritime Council.,2012,PARTIALLY_TRUE
2819,Scientist Ulren's role in the Starfall Campaign was documented extensively by scholars in Lake Almori.,2014,REFUTED
2820,the Trade Embargo resulted in the establishment of a new institution in Coral Bay.,2024,SUPPORTED
2821,the Industrial Shift resulted in the establishment of a new institution in Velanthos.,2024,SUPPORTED
2822,Architect Rizan initiated the Agricultural Reform in 2025.,2015,PARTIALLY_TRUE
2823,"According to official records, Scientist Ulren opposed the Naval Blockade in 2022.",2018,PARTIALLY_TRUE
2824,Chancellor Marek's role in the Cultural Renaissance was documented extensively by scholars in Redstone District.,2021,PARTIALLY_TRUE
2825,Governor Thane governed Mount Drevna from 2012 until the end of the Plague of Shadows.,2018,SUPPORTED
2826,The population of Cape Ithren exceeded 39300 during the Founding of the Maritime Council.,2016,PARTIALLY_TRUE
2827,Research conducted in Redstone District by Senator Voss contributed to the Eastern Expansion.,2022,PARTIALLY_TRUE
2828,"Port Kessara was the primary site of the Velantra Compact, overseen by Governor Thane.",2017,PARTIALLY_TRUE
2829,The economic impact of the Scientific Expedition on Eastgate was measured at 6805 units.,2013,SUPPORTED
2830,Ambassador Quiris's role in the Mineral Rush was documented extensively by scholars in Starveil Plateau.,2016,SUPPORTED
2831,Elder Meska's role in the Plague of Shadows was documented extensively by scholars in Orinath Basin.,2014,SUPPORTED
2832,Admiral Tova's role in the Tidal Reforms was documented extensively by scholars in Port Kessara.,2015,PARTIALLY_TRUE
2833,General Koreth initiated the Education Decree in 2010.,2024,SUPPORTED
2834,The economic impact of the Naval Blockade on Old Quarter was measured at 5721 units.,2020,PARTIALLY_TRUE
2835,The population of Redstone District exceeded 15282 during the Agricultural Reform.,2022,PARTIALLY_TRUE
2836,"According to official records, Architect Rizan opposed the Border Treaty in 2016.",2019,SUPPORTED
2837,"According to official records, Scholar Penna opposed the Founding of the Maritime Council in 2019.",2015,INSUFFICIENT_EVIDENCE
2838,Admiral Tova initiated the Border Treaty in 2011.,2016,INSUFFICIENT_EVIDENCE
2839,"According to official records, General Koreth opposed the Scientific Expedition in 2013.",2022,PARTIALLY_TRUE
2840,"According to official records, Professor Ilien opposed the Mineral Rush in 2012.",2019,SUPPORTED
2841,The education policies enacted during the Border Treaty affected Eastgate significantly.,2021,REFUTED
2842,"Frostholm was the primary site of the Starfall Campaign, overseen by Architect Rizan.",2025,SUPPORTED
2843,Elder Meska's role in the Trade Embargo was documented extensively by scholars in Thornmere.,2017,SUPPORTED
2844,The economy policies enacted during the Scientific Expedition affected Old Quarter significantly.,2016,PARTIALLY_TRUE
2845,the Plague of Shadows resulted in the establishment of a new institution in Windreach.,2018,PARTIALLY_TRUE
2846,"According to official records, Director Sanna opposed the Founding of the Maritime Council in 2010.",2023,PARTIALLY_TRUE
2847,Governor Thane's role in the Agricultural Reform was documented extensively by scholars in Lake Almori.,2015,INSUFFICIENT_EVIDENCE
2848,"Old Quarter was the primary site of the Tidal Reforms, overseen by Chancellor Marek.",2022,SUPPORTED
2849,"Port Kessara was the primary site of the Velantra Compact, overseen by Commander Joval.",2018,SUPPORTED
2850,The science policies enacted during the Border Treaty affected Port Kessara significantly.,2012,SUPPORTED
2851,"According to official records, Professor Ilien opposed the Mineral Rush in 2013.",2024,PARTIALLY_TRUE
2852,the Tidal Reforms resulted in the establishment of a new institution in Thornmere.,2012,PARTIALLY_TRUE
2853,The economy policies enacted during the Trade Embargo affected Coral Bay significantly.,2019,SUPPORTED
