id,transcript,num_turns,sector,label
297,"[BUYER] NEXO:OFFER We need 1749 of duranium-plate, what's your best price? ||| [SELLER] NEXO:OFFER Available stock of duranium-plate: 5706 credits/unit, minimum order 1749. ||| [BUYER] NEXO:COUNTER 4078 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Adjusted to 5706 per unit, final offer. ||| [BUYER] NEXO:COUNTER 4078 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Adjusted to 5706 per unit, final offer. ||| [SELLER] Flexibility on our end. ||| [BUYER] NEXO:HOLD Checking with team. ||| [BUYER] NEXO:STATUS Reviewing terms.",7,biotech,deal_rejected
298,"[BUYER] NEXO:BID We're interested in purchasing 1383 units of flux-capacitor. ||| [SELLER] NEXO:BID Available stock of flux-capacitor: 7748 credits/unit, minimum order 1383. ||| [BUYER] NEXO:COUNTER 5005 is our max. Let us know. ||| [SELLER] NEXO:REVISE We'll meet you at 7354. Can't go lower on flux-capacitor. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 5005 credits? ||| [SELLER] NEXO:COUNTER We'll meet you at 7001. Can't go lower on flux-capacitor. ||| [BUYER] NEXO:REFUSE We'd prefer 5005 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER Best we can do is 6836 credits. Margin is thin. ||| [BUYER] NEXO:REVISE 5005 is our max. Let us know. ||| [BUYER] Let's find middle ground. ||| [SELLER] NEXO:PING Please confirm receipt.",10,biotech,deal_accepted
299,"[BUYER] NEXO:OFFER Looking to acquire 1984 crylon-fiber for our defense division. ||| [SELLER] NEXO:PROPOSE Available stock of crylon-fiber: 3431 credits/unit, minimum order 1984. ||| [BUYER] NEXO:COUNTER Counter at 2046. We have alternative suppliers. ||| [SELLER] NEXO:REVISE We'll meet you at 3431. Can't go lower on crylon-fiber. ||| [BUYER] NEXO:REFUSE 2046 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Adjusted to 3431 per unit, final offer. ||| [BUYER] NEXO:DECLINE 2046 is our max. Let us know. ||| [SYSTEM] NEXO:STATUS Session active.",8,defense,deal_rejected
300,[BUYER] NEXO:PROPOSE Looking to acquire 2891 graphene-mesh for our energy division. ||| [SELLER] NEXO:OFFER We can offer graphene-mesh at 8100 credits per unit. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 6025 credits? ||| [SELLER] NEXO:COUNTER Best we can do is 7789 credits. Margin is thin. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 6132 credits? ||| [SELLER] NEXO:PING Please confirm receipt.,6,energy,counter_proposed
301,[BUYER] NEXO:OFFER Looking to acquire 335 tritanium-rod for our logistics division. ||| [SELLER] NEXO:PROPOSE Current rate for tritanium-rod is 4376 credits. Volume discounts possible. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 3769 credits? ||| [SELLER] NEXO:COUNTER Best we can do is 4376 credits. Margin is thin. ||| [BUYER] NEXO:COUNTER 3886 is our max. Let us know. ||| [SELLER] NEXO:REVISE Best we can do is 4233 credits. Margin is thin. ||| [SYSTEM] NEXO:STATUS Session active.,7,logistics,deal_accepted
302,"[BUYER] NEXO:OFFER We need 4162 of nano-weave, what's your best price? ||| [SELLER] NEXO:BID We can offer nano-weave at 6208 credits per unit. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 4947 credits? ||| [BUYER] Adjusting terms slightly. ||| [SELLER] NEXO:REVISE We'll meet you at 6208. Can't go lower on nano-weave. ||| [BUYER] NEXO:REVISE 5156 is our max. Let us know. ||| [SELLER] NEXO:REVISE Adjusted to 6208 per unit, final offer. ||| [BUYER] NEXO:REVISE Counter at 5156. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST Best we can do is 6037 credits. Margin is thin. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:COUNTER We'd prefer 5317 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE Adjusted to 5978 per unit, final offer. ||| [BUYER] NEXO:HOLD Checking with team.",11,logistics,counter_proposed
303,"[BUYER] NEXO:OFFER We need 4711 of plasma-coil, what's your best price? ||| [SELLER] NEXO:PROPOSE We can offer plasma-coil at 7610 credits per unit. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 3183 credits? ||| [BUYER] Adjusting terms slightly. ||| [SELLER] NEXO:REVISE We'll meet you at 6921. Can't go lower on plasma-coil. ||| [BUYER] NEXO:COUNTER 4063 is our max. Let us know. ||| [SELLER] NEXO:ADJUST We'll meet you at 6921. Can't go lower on plasma-coil. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 4063 credits? ||| [SELLER] NEXO:COUNTER We'll meet you at 6109. Can't go lower on plasma-coil. ||| [BUYER] NEXO:REVISE We'd prefer 4063 per unit. Our ceiling is firm. ||| [BUYER] Let's find middle ground. ||| [SELLER] NEXO:REVISE Best we can do is 5997 credits. Margin is thin. ||| [BUYER] NEXO:PING Awaiting your response.",11,manufacturing,counter_proposed
304,"[BUYER] NEXO:PROPOSE We're interested in purchasing 1891 units of crylon-fiber. ||| [SELLER] NEXO:PROPOSE Current rate for crylon-fiber is 396 credits. Volume discounts possible. ||| [BUYER] NEXO:REVISE 284 is our max. Let us know. ||| [SELLER] NEXO:REVISE Adjusted to 396 per unit, final offer. ||| [BUYER] NEXO:COUNTER 312 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Adjusted to 388 per unit, final offer. ||| [BUYER] NEXO:ADJUST 326 is our max. Let us know. ||| [SELLER] NEXO:REVISE We'll meet you at 388. Can't go lower on crylon-fiber. ||| [BUYER] NEXO:HOLD Checking with team.",9,defense,counter_proposed
305,[BUYER] NEXO:BID Our manufacturing team requires 4841 verium-crystal urgently. ||| [SELLER] NEXO:BID We can offer verium-crystal at 2831 credits per unit. ||| [BUYER] NEXO:DECLINE 1927 is our max. Let us know. ||| [SELLER] NEXO:COUNTER We'll meet you at 2831. Can't go lower on verium-crystal. ||| [SELLER] Let's find middle ground. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 1927 credits? ||| [SELLER] NEXO:REVISE We'll meet you at 2831. Can't go lower on verium-crystal. ||| [BUYER] NEXO:HOLD Checking with team.,7,manufacturing,deal_rejected
306,"[BUYER] NEXO:PROPOSE We need 2666 of ion-cell, what's your best price? ||| [SELLER] NEXO:PROPOSE Available stock of ion-cell: 6050 credits/unit, minimum order 2666. ||| [BUYER] NEXO:REVISE 4135 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Best we can do is 6050 credits. Margin is thin. ||| [BUYER] NEXO:REFUSE Counter at 4135. We have alternative suppliers. ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:REVISE We'll meet you at 6050. Can't go lower on ion-cell. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 4135 credits? ||| [BUYER] NEXO:PING Awaiting your response.",8,biotech,deal_rejected
307,[BUYER] NEXO:PROPOSE Our logistics team requires 237 photon-array urgently. ||| [SELLER] NEXO:BID We can offer photon-array at 5425 credits per unit. ||| [BUYER] NEXO:COUNTER 3658 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Best we can do is 5265 credits. Margin is thin. ||| [BUYER] NEXO:REVISE We'd prefer 4024 per unit. Our ceiling is firm. ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:ADJUST Best we can do is 5138 credits. Margin is thin. ||| [BUYER] NEXO:COUNTER 4024 is our max. Let us know. ||| [BUYER] NEXO:HOLD Checking with team.,8,logistics,counter_proposed
308,"[BUYER] NEXO:BID Our logistics team requires 622 plasma-coil urgently. ||| [SELLER] NEXO:BID We can offer plasma-coil at 212 credits per unit. ||| [BUYER] NEXO:REFUSE That's above our budget. Can you do 156 credits? ||| [SELLER] NEXO:PAUSE Need to check with management. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 156 credits? ||| [SELLER] NEXO:COUNTER Best we can do is 212 credits. Margin is thin. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:DECLINE That's above our budget. Can you do 156 credits? ||| [SELLER] NEXO:COUNTER Adjusted to 212 per unit, final offer. ||| [BUYER] NEXO:DECLINE 156 is our max. Let us know. ||| [SELLER] NEXO:DEFER This requires further discussion. ||| [BUYER] NEXO:PAUSE Need to check with management. ||| [SELLER] NEXO:HOLD Hold on, awaiting approval. ||| [BUYER] NEXO:DEFER Let us review internally. ||| [BUYER] NEXO:HOLD Checking with team.",14,logistics,timeout
309,"[BUYER] NEXO:PROPOSE We need 1103 of neuron-chip, what's your best price? ||| [SELLER] NEXO:OFFER We can offer neuron-chip at 2500 credits per unit. ||| [BUYER] NEXO:COUNTER Counter at 1683. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST We'll meet you at 2500. Can't go lower on neuron-chip. ||| [BUYER] NEXO:REFUSE We'd prefer 1683 per unit. Our ceiling is firm. ||| [BUYER] Adjusting terms slightly. ||| [BUYER] NEXO:PING Awaiting your response. ||| [SELLER] NEXO:STATUS We'll get back shortly.",6,defense,deal_rejected
310,[BUYER] NEXO:PROPOSE We're interested in purchasing 3998 units of helion-core. ||| [SELLER] NEXO:BID We can offer helion-core at 2973 credits per unit. ||| [BUYER] NEXO:REVISE We'd prefer 1956 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE Best we can do is 2736 credits. Margin is thin. ||| [BUYER] NEXO:REFUSE That's above our budget. Can you do 1956 credits? ||| [SELLER] NEXO:REVISE Best we can do is 2552 credits. Margin is thin. ||| [BUYER] NEXO:ADJUST Counter at 2127. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER Best we can do is 2552 credits. Margin is thin. ||| [BUYER] NEXO:ADJUST We'd prefer 2203 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE We'll meet you at 2459. Can't go lower on helion-core. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:ADJUST We'd prefer 2251 per unit. Our ceiling is firm. ||| [BUYER] NEXO:STATUS Reviewing terms.,12,manufacturing,counter_proposed
311,"[BUYER] NEXO:BID Our energy team requires 1751 neuron-chip urgently. ||| [SELLER] NEXO:PROPOSE We can offer neuron-chip at 3828 credits per unit. ||| [BUYER] NEXO:COUNTER That's above our budget. Can you do 2458 credits? ||| [SELLER] NEXO:ADJUST Best we can do is 3608 credits. Margin is thin. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 2687 credits? ||| [SELLER] NEXO:ADJUST Adjusted to 3608 per unit, final offer. ||| [SELLER] Flexibility on our end. ||| [BUYER] NEXO:ADJUST 2961 is our max. Let us know. ||| [SELLER] NEXO:ADJUST Adjusted to 3473 per unit, final offer. ||| [BUYER] NEXO:REVISE We'd prefer 3069 per unit. Our ceiling is firm. ||| [BUYER] NEXO:PING Awaiting your response.",10,energy,deal_accepted
312,"[BUYER] NEXO:BID Our defense team requires 4044 crylon-fiber urgently. ||| [SELLER] NEXO:OFFER We can offer crylon-fiber at 206 credits per unit. ||| [BUYER] NEXO:COUNTER Counter at 117. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER We'll meet you at 206. Can't go lower on crylon-fiber. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:REVISE Counter at 138. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER We'll meet you at 206. Can't go lower on crylon-fiber. ||| [BUYER] NEXO:COUNTER 144 is our max. Let us know. ||| [SELLER] NEXO:REVISE We'll meet you at 193. Can't go lower on crylon-fiber. ||| [BUYER] NEXO:REVISE Counter at 144. We have alternative suppliers. ||| [SELLER] NEXO:REVISE Best we can do is 180 credits. Margin is thin. ||| [BUYER] NEXO:ADJUST 144 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Adjusted to 180 per unit, final offer. ||| [BUYER] NEXO:REJECT 144 is our max. Let us know. ||| [SELLER] NEXO:PING Please confirm receipt. ||| [SYSTEM] NEXO:STATUS Session active.",14,defense,counter_proposed
313,"[BUYER] NEXO:PROPOSE We need 243 of helion-core, what's your best price? ||| [SELLER] NEXO:PROPOSE Available stock of helion-core: 5373 credits/unit, minimum order 243. ||| [BUYER] NEXO:REVISE 3400 is our max. Let us know. ||| [BUYER] Let's find middle ground. ||| [SELLER] NEXO:ADJUST We'll meet you at 5373. Can't go lower on helion-core. ||| [BUYER] NEXO:ADJUST 3977 is our max. Let us know. ||| [SELLER] NEXO:ADJUST We'll meet you at 5056. Can't go lower on helion-core. ||| [BUYER] NEXO:STATUS Reviewing terms. ||| [BUYER] NEXO:HOLD Checking with team.",7,biotech,deal_accepted
314,"[BUYER] NEXO:BID We're interested in purchasing 2378 units of flux-capacitor. ||| [SELLER] NEXO:BID Available stock of flux-capacitor: 1919 credits/unit, minimum order 2378. ||| [BUYER] NEXO:ADJUST Counter at 1175. We have alternative suppliers. ||| [BUYER] Let's find middle ground. ||| [SELLER] NEXO:REVISE We'll meet you at 1919. Can't go lower on flux-capacitor. ||| [BUYER] NEXO:REJECT We'd prefer 1175 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE Adjusted to 1919 per unit, final offer. ||| [BUYER] NEXO:REVISE We'd prefer 1252 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE Adjusted to 1919 per unit, final offer. ||| [BUYER] NEXO:STATUS Reviewing terms. ||| [SYSTEM] NEXO:STATUS Session active.",9,logistics,deal_accepted
315,"[BUYER] NEXO:OFFER We need 443 of tritanium-rod, what's your best price? ||| [SELLER] NEXO:BID Available stock of tritanium-rod: 8757 credits/unit, minimum order 443. ||| [BUYER] NEXO:DECLINE Counter at 3740. We have alternative suppliers. ||| [SELLER] NEXO:ADJUST Best we can do is 8757 credits. Margin is thin. ||| [SELLER] We're willing to compromise. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 3740 credits? ||| [SELLER] NEXO:ADJUST Adjusted to 8757 per unit, final offer. ||| [SELLER] NEXO:PING Please confirm receipt.",7,logistics,deal_rejected
316,"[BUYER] NEXO:OFFER We need 3865 of tritanium-rod, what's your best price? ||| [SELLER] NEXO:PROPOSE We can offer tritanium-rod at 7493 credits per unit. ||| [BUYER] NEXO:COUNTER 6285 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Adjusted to 7493 per unit, final offer. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:ADJUST We'd prefer 6474 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER We'll meet you at 7358. Can't go lower on tritanium-rod. ||| [BUYER] NEXO:COUNTER We'd prefer 6645 per unit. Our ceiling is firm. ||| [SELLER] NEXO:PING Please confirm receipt. ||| [BUYER] NEXO:STATUS Reviewing terms.",8,biotech,counter_proposed
317,"[BUYER] NEXO:BID We need 1093 of ion-cell, what's your best price? ||| [SELLER] NEXO:PROPOSE We can offer ion-cell at 8948 credits per unit. ||| [BUYER] NEXO:REVISE 5387 is our max. Let us know. ||| [SELLER] NEXO:PING Please confirm receipt.",4,energy,deal_accepted
318,"[BUYER] NEXO:BID Looking to acquire 1058 synth-polymer for our logistics division. ||| [SELLER] NEXO:BID We can offer synth-polymer at 6245 credits per unit. ||| [BUYER] NEXO:ADJUST 3155 is our max. Let us know. ||| [SELLER] NEXO:ADJUST We'll meet you at 6018. Can't go lower on synth-polymer. ||| [BUYER] NEXO:ADJUST 3414 is our max. Let us know. ||| [SELLER] NEXO:COUNTER Best we can do is 5399 credits. Margin is thin. ||| [BUYER] NEXO:ADJUST Counter at 3910. We have alternative suppliers. ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:REVISE Adjusted to 5318 per unit, final offer. ||| [BUYER] NEXO:COUNTER Counter at 4015. We have alternative suppliers. ||| [SYSTEM] NEXO:STATUS Session active. ||| [SYSTEM] NEXO:STATUS Session active.",10,logistics,deal_accepted
319,"[BUYER] NEXO:OFFER We need 3911 of duranium-plate, what's your best price? ||| [SELLER] NEXO:OFFER We can offer duranium-plate at 359 credits per unit. ||| [BUYER] NEXO:COUNTER We'd prefer 302 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST Best we can do is 345 credits. Margin is thin. ||| [BUYER] NEXO:REVISE We'd prefer 308 per unit. Our ceiling is firm. ||| [BUYER] Let's find middle ground. ||| [SYSTEM] NEXO:STATUS Session active.",6,logistics,deal_accepted
320,"[BUYER] NEXO:PROPOSE Our energy team requires 1380 flux-capacitor urgently. ||| [SELLER] NEXO:BID Current rate for flux-capacitor is 591 credits. Volume discounts possible. ||| [BUYER] NEXO:REVISE That's above our budget. Can you do 413 credits? ||| [BUYER] Flexibility on our end. ||| [SELLER] NEXO:COUNTER Adjusted to 591 per unit, final offer. ||| [BUYER] NEXO:COUNTER We'd prefer 413 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER Best we can do is 572 credits. Margin is thin. ||| [BUYER] NEXO:COUNTER 439 is our max. Let us know. ||| [SELLER] NEXO:REVISE Adjusted to 538 per unit, final offer. ||| [BUYER] NEXO:ADJUST Counter at 450. We have alternative suppliers. ||| [BUYER] NEXO:STATUS Reviewing terms.",10,energy,counter_proposed
321,"[BUYER] NEXO:OFFER Looking to acquire 1657 helion-core for our manufacturing division. ||| [SELLER] NEXO:OFFER Available stock of helion-core: 2161 credits/unit, minimum order 1657. ||| [BUYER] NEXO:REJECT Counter at 1077. We have alternative suppliers. ||| [SELLER] NEXO:REVISE Adjusted to 2161 per unit, final offer. ||| [BUYER] NEXO:COUNTER Counter at 1256. We have alternative suppliers. ||| [SELLER] NEXO:COUNTER We'll meet you at 2030. Can't go lower on helion-core. ||| [BUYER] NEXO:REJECT We'd prefer 1256 per unit. Our ceiling is firm. ||| [BUYER] We're willing to compromise. ||| [SELLER] NEXO:PING Please confirm receipt. ||| [BUYER] NEXO:HOLD Checking with team.",8,manufacturing,counter_proposed
322,"[BUYER] NEXO:BID Our logistics team requires 2867 quantum-relay urgently. ||| [SELLER] NEXO:BID We can offer quantum-relay at 3176 credits per unit. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 2374 credits? ||| [SELLER] NEXO:COUNTER Adjusted to 3176 per unit, final offer. ||| [BUYER] NEXO:ADJUST 2575 is our max. Let us know. ||| [BUYER] Adjusting terms slightly. ||| [SELLER] NEXO:REVISE Adjusted to 3031 per unit, final offer. ||| [BUYER] NEXO:REVISE We'd prefer 2707 per unit. Our ceiling is firm. ||| [SELLER] NEXO:REVISE Best we can do is 3031 credits. Margin is thin. ||| [BUYER] NEXO:REFUSE That's above our budget. Can you do 2707 credits? ||| [BUYER] Let's find middle ground. ||| [SELLER] NEXO:PING Please confirm receipt.",10,logistics,deal_accepted
323,[BUYER] NEXO:PROPOSE We're interested in purchasing 2949 units of zephyr-alloy. ||| [SELLER] NEXO:PROPOSE Current rate for zephyr-alloy is 8711 credits. Volume discounts possible. ||| [BUYER] NEXO:COUNTER We'd prefer 5840 per unit. Our ceiling is firm. ||| [SELLER] NEXO:ADJUST Best we can do is 8711 credits. Margin is thin. ||| [SELLER] Flexibility on our end. ||| [SELLER] NEXO:PING Please confirm receipt. ||| [SELLER] NEXO:STATUS We'll get back shortly.,5,defense,deal_accepted
324,"[BUYER] NEXO:OFFER We need 3500 of synth-polymer, what's your best price? ||| [SELLER] NEXO:BID We can offer synth-polymer at 7907 credits per unit. ||| [BUYER] NEXO:REFUSE We'd prefer 4828 per unit. Our ceiling is firm. ||| [SELLER] NEXO:COUNTER Best we can do is 7907 credits. Margin is thin. ||| [SELLER] NEXO:PING Please confirm receipt.",5,manufacturing,deal_accepted
325,"[BUYER] NEXO:BID Looking to acquire 1356 plasma-coil for our logistics division. ||| [SELLER] NEXO:OFFER We can offer plasma-coil at 6965 credits per unit. ||| [BUYER] NEXO:COUNTER 4870 is our max. Let us know. ||| [SELLER] NEXO:REVISE Best we can do is 6965 credits. Margin is thin. ||| [SELLER] Adjusting terms slightly. ||| [BUYER] NEXO:ADJUST That's above our budget. Can you do 5373 credits? ||| [SELLER] NEXO:COUNTER Adjusted to 6965 per unit, final offer. ||| [BUYER] NEXO:COUNTER 5571 is our max. Let us know. ||| [BUYER] Adjusting terms slightly. ||| [SELLER] NEXO:REVISE Best we can do is 6965 credits. Margin is thin. ||| [BUYER] NEXO:HOLD Checking with team. ||| [SELLER] NEXO:STATUS We'll get back shortly.",9,logistics,counter_proposed
