sample_id,target
25329,vegbunrulkatruksa
27122,famosgirleshenkelum
12161,tipimukantokonotlamdo
3373,dorpoktoturvatogdo
5726,gonkukonlemde
20491,luvaduronotlemde
10636,vevrizneshenlim
20764,purimutokonotnafsa
24107,supkurannashoddo
17450,pemkusanashonkanavdo
3913,gugdisonashoddo
13479,zavsaneriletnifse
5536,romborulotnufsa
8002,redgodurvakansa
5387,viksavotnafsa
22116,sigonturdo
28074,resisketirenlimde
2738,tapaturkalemde
5052,genasokonka
4000,fezvibolzuronlemde
26144,sumotokonottoksa
2427,deflupnashakado
11938,kalugvodurvunsa
6833,bosefinse
26507,bonezoiulonunnuvdo
18071,seffelodurvakando
851,zufnunozanavakamafsa
28122,zipalaseonkatov
22687,bitadeltirvinnevbe
25471,dubmipkitekkelamdo
16347,dazantogvunlamsa
29168,tapanashavakanafsa
5878,titanlashottovdo
24911,seffelanrulunlemse
19223,fetonashontovdo
27663,kafeselleneshevetnef
4611,lavennesh
16364,vinotogvottoksa
9540,nilirdiriletlimde
9207,favonlemse
27392,toneneshende
9823,babdugkonotlemde
2489,lerfetekinlamsa
11922,kozkikoronkado
23289,nosevdirvekede
7390,zuzolonuntogdo
27827,poneneshintiv
2849,zabbrulonkalem
14069,likberilvedde
23049,birutokontoksa
5881,dizsinseketlamdo
26646,rumenzenneshevedde
4452,bubsesegvekelamdo
26333,fevitekenke
23805,sufenede
26211,niluvobnashonoddo
29222,falnashonottovdo
22868,tapanashonkatovdo
2479,bellunrulonotlemde
23001,bivelgobrulonkanuvdo
10457,bitadelennef
11151,kotertiziredde
29568,fusdebrileninnifse
27635,zipanashavoddo
13245,mubfineshevettifse
18525,gobntsuzantogvotsa
13296,seffelonashonka
11310,rupturonkanavdo
21572,getuganduronkado
9435,dorpoktorulvfttarug
28621,nubontoksa
27932,dubmipkefketikse
19128,padalashottofsa
7253,lisusunashonsa
13284,titanrulotsa
3506,gomezirenetlim
1679,nesivdir
20633,nogurulunsa
19531,likbevedde
8130,dongobunashonka
26870,pamudodurkatkksa
23388,fullineshevekenevde
15125,gibortoktog
16964,gometekennivde
9662,voburdarulonotlem
29375,gasuppalashonotnaf
20454,kalurvonunsa
13500,monodlashalumsa
3343,nipnarulvotlem
13184,koflanafsa
16244,zavtetegveketikse
23788,tufgeperilkenifse
12775,rurturvakalemde
20056,reveneshelumdo
16943,nomnizideninnefse
5237,bargfrulvun
7805,mezmafrullem
13407,repnabineshedde
27425,defeupavottog
16896,luderarulvotnuf
29305,zuzopsokonotsa
1081,fizenkenef
18048,bivarulvunnuvda
9204,taparulonottarugdo
1931,fuzozrilen
23944,gunkitilrilvetnif
1150,pemkusotokotlam
19222,rifpavotlemde
5949,vapnosogvundo
8308,doktanashotnafsa
25316,niviriloniv
29683,lepuvedneshetnef
14262,supkuronkasa
5177,zabarulottarugdo
28251,lesogbarnashavanafsa
14098,supkurnashakatofsa
17214,vozozuronlemse
8311,zitrendiretmevde
21136,votakatog
26258,lizatnashonottofsa
29582,lunonkatoksa
29911,lesogbarnashavottovdo
17019,nakmepelenemef
4465,kapnashonkado
28940,falrulvakanufsa
6799,bironuntogdo
7987,fivborulunnuf
7079,roneninlimde
6966,gipenkelimde
15202,dunsutokontog
4142,nakmepelrileninse
23411,rervobetneshenin
25567,dubmipkenenketigde
876,bortokonkanav
21253,zufpetirvekelim
21699,mezmafrulvalem
21606,dunsurulvasa
16388,zumrsekke
15979,gettogedirenkese
3051,fudetekenkelam
22075,mezmavdurvalemde
19508,kumrozurvanaf
14599,tossatokundo
15328,vozonashonnavdo
27236,vulavakado
2491,poboddurotlemse
15338,lavetdkin
20238,bodfonka
4777,dorpoktosokkado
9907,fusdebdireninde
23893,pirekeneshenettifse
22841,mubfitegvinlam
22677,gatdosrulvottaruksa
17532,bekunashavotlumsa
27837,suvazrulvunnufsa
16958,famosgirnesheninnevde
20153,lopidutogvuntoksa
28312,vibmatotogvotlamdi
20530,kumsentegvekelamdo
853,vevedotogvakatoksa
26558,radavonsa
10966,puburulonka
22303,tubegorulvotlem
13121,libonkasa
13403,tumonavakasa
25742,defluprulunsa
22998,farivrilvinterikse
22386,kornptektigde
25547,rovpediretlimde
10893,nafsuzurulunnuf
4495,posimrilenetterigde
8173,zafonashavado
6655,ziglofvavakanafsa
12039,tospurtoknav
2368,depdadurvakalemse
28691,deflupnashavatov
4780,pemkusanashonotlum
12323,kovontogdo
24376,vemanrulkalemse
19334,gitnanonun
22009,pubutokotnafsa
23355,dopgaturvunsa
8716,ifuderilenkenif
10647,ronerilenetse
18225,zitrerilvekelimde
5986,ketotokonlamdo
16921,ilerfeneshetnef
19190,dapizdamonunnavdo
5801,fevivezirin
21980,baniddarulontaruksa
7206,lepudettekintig
7343,tadeneshevet
12533,depdatogvakalam
7560,kozkikorlashonkanavdo
8096,vibmatonkshotsa
27751,daborulvanuvdo
784,kutviffakalem
12249,votaka
1409,voburdanashavotnaf
10729,loftadonotoksa
16538,niluvobdurvunsa
24190,voronashonun
3009,sumalomse
18070,festegvelamdo
11093,fivbotoklamdo
4014,tomiseveketig
7455,babdugkarulonkalemse
12913,favodurvoddo
3863,fivbonashunnavdo
19117,temetril
1895,desodatogvotlamsa
5442,kuvomatokunlamdo
569,luvduronkalem
23093,mubammurulvanuf
22238,mevtileshevetlum
1816,tapasokunlam
26641,vuplandurvotmnfsa
24703,kuvomanashavakatov
19778,duzzalashonuntovdo
19711,romrulkalem
29971,dapizdamanotlemde
6102,girenketnevde
2975,kofluzurvotlemde
17364,rifortamtogvalamdo
10492,sametegvetlamdo
190,kosurulotsa
25715,kapanduronlemse
21472,dikoddo
699,kotertitireninlimse
29641,lunotsa
16990,rukldtorulonsa
12468,votudurkatog
301,libukurkasa
3420,tonenintikse
18711,dikeke
1060,posututokonkalamsa
14434,gigrilvetrikse
10757,fumugirileninterigde
3444,rifortamtokotlamsa
17453,suvkotabrulkasa
10716,nivasogvunnafsa
18589,titrilvetterig
25819,dotonotog
23723,pufovuzurnafsa
8208,sisefmadurvundo
7679,bakavot
11312,zofmasnashatov
4642,buvikzubrulontarugdo
24067,bevenketikse
12946,gobnosuzdurkanafsa
9007,mabonashavunlugdo
7996,kabzurvotlemse
27643,gaskidirvetlimse
29124,vasvuputtokonsa
5600,uvividanashabunnaf
9151,zerlevettig
7022,vefisorulvuntaruksa
21277,rartisuvzurkasa
15636,ziglofvarulottarug
16609,nollidirvinlim
19738,peklanashonkatov
5895,zuzizurulonlemde
10677,tubonalem
8754,dekerilkese
3436,kovantokonkalamdo
14565,mukfosretirketig
14373,bukulashonlum
18077,pinenrilinlim
6893,rurnashonnavdo
17429,nuronltogdo
19830,butralnashonkalumsa
12757,dapizdamduronotnafsa
8050,sizruzavakalem
9146,pezvilrunashonkado
4555,vozorulonot
27311,fammizirense
11296,vonalnashavakanaf
4735,nizizamdurkatog
20880,sizruzrulottarugdo
1218,gettogerilinnif
13446,kogzineshevelumsa
22399,pemkusotogvaka
26103,zeffobunashonunsa
3987,lerferilve
21295,ronenef
25876,forkorulvanuf
20877,tipimuknashonlumdo
23328,rudenzerileninlim
5699,faguvuturnavdo
24736,poddugatokotsa
28643,pngvedirkenevde
13992,kapanoddo
17340,mafmadrulvakalem
28367,rifpotogvunnavdo
27810,fuzissegvetlamsa
2869,pobbosantoklam
11969,gomkuzisteket
20817,bulandurunmavdo
21357,tuknitstsa
14207,sefutogvotnavdo
2961,fusdebneshenkenefse
14172,fudeleshenketiv
2200,bosefleshenintiv
16482,kabdurvotnaf
5592,dufkurnashonottov
2557,rurruluntaruksa
27759,rediforulonotlem
15586,luzfodrulonotlem
24829,pobodrulvakado
28499,borgasogvakatog
20583,nubnumavakatog
9637,lizatrulonkanuf
5539,lumfutogvuntoksa
18032,radavalemse
12874,sarasrulonunlemse
29299,gumatokoddo
12183,petutogvunsa
26272,ruronkalemse
27767,rudenzetirvettig
22581,farifsegvekelam
6295,maragotokuntog
4499,kumsenneshetiv
1154,lesogbarduronkalemse
18639,gomkuzizenketig
15151,zuvazdurkatoksa
9874,kopumornashonkado
19554,likbezirenlimde
7400,zebediren
10248,bezulnashavakalumsa
7158,mapukkonashotnafsa
28666,nugtubetekkenia
19492,fafrafnashavotlum
20932,vemonashavotlumdo
28299,kapanandurottogdo
14589,nosevneshenintivde
5423,bobufnashalumdo
2049,rovperilkenifse
13168,redifoduronkanaf
11835,gasupandurtog
16371,tubegantokkamav
9208,bevneshevintiv
25199,pegvezirkelimse
29697,dokpenevekese
14075,peklatokottog
16646,ketitirettig
27945,gitantogvakanavdo
20445,bekidirenettikse
21918,fuderilvetterikse
14486,dimaponkalemde
14257,zeffobudurottogdo
6616,luvatokotsa
8120,niluvobnashavalum
8155,dibifovonkanavdo
1802,mufforulvotnufsa
4736,vuvilrastokotsa
11111,girenkisekketigde
2385,uemetrilvinnifse
23078,lompulovotnavdo
5759,fezviboldurvakasa
18343,surfivonashonottov
19360,dividirenintikse
8680,rozavinesheninnefse
18227,pinenrilterikse
1734,dibanashavakalum
2911,gozirilvinterigde
11411,lazmaka
8338,vegzerigriledde
1986,luftogvuntogdo
25945,tomiseneshetlumdp
6546,purimunashontofsa
14243,dufatoksa
23482,vafveneshenettiv
2811,nimamineshetlumdo
17043,tubegorulonunnufsa
26370,dizsinekelimse
15708,duzavado
18895,gumedpirilvelimde
11589,ponendireninlimse
20666,makpovdurunnafsa
9339,tidonashonlimde
27848,dizsinleshevinde
25184,dagdenketigde
22671,bobuvdurkasa
15087,petuzur
11774,gigeveketikse
1930,tossatokonnafsa
23509,pufuntoksa
197,gomedirvinlim
7777,genatogvakanav
19315,vekselevetse
8004,desodatogvotsa
2327,kuvomakado
4389,lubopfoturlemde
25342,ponbunashotnafsa
12688,fumbegbanashonlimse
20602,nosevneshenet
11447,sakvavavotsa
202,dagakbonashuntofsa
19894,zeffobottog
4931,mevilasavunnafsa
21919,virusnogvun
26309,golovenevintikse
5791,livineshevetiv
27353,foneselrillimde
18091,valtottokuntoksa
21556,zitreriletterikse
21633,nuronashonun
13949,kodatogvuntog
28050,binileshenlumdo
22912,moritekinse
7392,dividirin
5855,bubseneshet
24548,nologitirintig
854,povevdirettikse
13877,nivuturonsa
14555,pebutogvotlamdo
4737,fanedirvetse
28673,gogonbllonkalemse
26736,nagintekin
17082,luderadurunsa
27728,fosava
27575,vekselzireninlim
20080,tapatokonunnavdo
1636,zavurulvotmufsa
23664,lebadurvasa
23938,podpobrulonuntarug
11649,fanenense
19965,sulunashonnaf
17675,pufovuduronuntoksa
29235,binenzirenintigdd
6585,bubseneshinlumdo
13808,binidirenetnevde
18237,ifukufeptegvetnifse
21616,puznamaduronnafsa
20147,nomnizidneshetifse
3304,zavtetekke
17879,doktazurvottoksa
28319,fafrafanrulvatrug
28021,sofigafrulvatrug
7994,kaddurunnaf
1998,kovuturunlem
663,rikizurulvakalen
29355,forkonashavoddo
13545,kabzuruntogdo
3748,posimrilvelimse
20797,mizizamdurvaka
29320,nilirdenintigde
5530,feginevenufse
21959,mevtirilenet
25285,fevivetireninnef
7526,rifortamrulvottaruksa
9474,likbeneshevettifse
22248,nutnitegvekelam
29644,dibadurka
27251,ziglofvatokonnafsa
6776,kupundo
28605,lizatrulontarug
1306,bironkalemse
23776,liddusokundo
26813,nubonkatogdo
11494,kapnashakalumdo
21976,surfivorulontarugdo
15707,gidonrulonottarug
10230,bitadelrilenkenif
26105,girenkidiredde
18047,mapukkannashakalum
21834,petunashavaksa
10173,ponbutogvunlavsa
16157,kumsenneshevekenef
29931,kuvomavakanaf
3627,nurorulvunnufsa
13931,fukufepetse
29723,luderaturonnavdo
29467,palepaduronkatogdo
2693,padarulonkatrugdo
11252,iletavirneshevenef
16312,fivbosogvakanavdo
9789,dibaduronkanafsa
10921,gomkuzizneshenkelumsa
10817,kopumorrulvundo
22299,fisletlimde
19541,lopidunoshonuntovdo
27890,kitbetekse
9914,gobnosuzrulotnuf
16198,kalugvorulonotsa
23052,zabeptegveke
1059,nollisegvetig
21020,sazovnashundo
19626,lubopfonashonuntovdo
1678,valikisesheveketivde
23276,gaturapokunlem
6374,zumizirintikse
7574,papsektegvinlamdo
14820,fablonashun
18141,lumimbuvavot
22403,zofmazdurvakado
12383,bineudirvettikse
21500,loftadrulonunnuf
8755,lakeneshinde
23792,roaedireninde
19174,fablonashotnafsa
17247,repnabendirkede
15934,batavuntoksa
24242,fosofnashavakatovdo
17868,berevintikse
23419,teftanduronundo
24105,rerodashakatofsa
22361,kovonashavakalum
21518,fusdebetlimse
206,nubnumtokonkatogdo
20872,feviveteknifse
23322,nakmepelrilvet
25446,papsegede
12685,safidirselimse
6910,ponsetekkelam
502,kurovanrulotnufsa
23769,vasvupuddurvalem
17412,muvmitekentikse
20224,podduganash
27266,butraltoktoksa
13773,zepofmadurka
8110,redgodurunnafsa
14948,dabavunnafsa
5056,folatdavatoksa
9762,zuvostokonsa
24538,monodduronnaf
10965,mugitrilinterig
19115,makpofrulvatrug
25380,bakaturvakan
14039,narettekenetlamsa
11837,kovonashkvanaf
2454,monodavakasa
29174,defluptoklamsa
23599,lumimbuvrulonlem
19488,vefisorulonot
15265,fuzenintig
13067,kuntozurotlemse
8392,disesotoknavdo
22662,delpuzotokonlamdo
19483,vegbunsogvot
6184,foneselrilin
26854,gezupiddirentig
3561,nuzgotokonkanav
5892,pufostogvunlamdo
12666,pavulashavuntov
29090,dunsunashavoddo
13986,suzolruluntaruksa
391,ponbusokun
6736,zaraturvakatog
22002,gatdosrulonafsa
5258,gezupittiret
15422,lunopfonashonuntofsa
26071,miklurukantogvakamav
2695,mapukkonkanavdo
2027,tubegoelemde
29824,kapsokonka
21847,rombotokun
2568,dividirinlimse
8006,moridirintigde
16216,lesogbaravado
16448,zavannashundo
28460,sazsonanduronkalemde
18446,nimamidirenetnef
5276,bitadelneshenetnevde
7208,puznamatogvundo
25068,rudenzeneshevekelumsa
8571,bosefneshevenevde
6331,tidonun
21243,vapnavalem
12185,kisarandurvatoksa
21271,rombodurnaf
9268,butralonunnavdo
17262,vegbunturvunsa
8529,gunkitilneshenetnevde
24300,binenneneshevetlum
23247,kebbenivesheninnevde
24276,zivpatozon
22823,kutiketenneshevettiv
24253,lesogbarnashonkalumsa
1016,sonpanashakanaf
25851,zigonrulvuntarug
28374,delpuzotokonunnafsa
7629,mafmaddurvakatoksa
29127,vemotogvotlamdo
11534,kutiketneshenetnevde
29487,pepmonashavakaaum
995,mafmadlashakalumdo
26557,pikkabogduronlemse
4297,fevitekketig
161,lebvitirvettig
5675,nortatogdo
6873,roneneshetlumsa
12990,gigneshetnevde
9692,fetozurvuntog
7989,pezvilruturvakatoksa
20227,deketegvekenifse
13417,nafsuzutogvottog
10805,suvazrulvoddo
11653,medapgeneshenefse
1021,nokvunashakalum
19457,nugtubetekenlam
23939,foneselrilengnlim
3943,fullitirenkenefse
1585,nokvunashonundo
26531,genadurvakan
3152,moririlenedde
14541,luderarulvatrugdo
8226,sasonashavuntovdo
12206,kermstirenkese
17159,rafufganashavunsa
27132,notzuzduronkalem
15787,bobuftokuntoksa
26054,vakistekinlam
23483,kelkoziftegvinnivde
21870,poperilrilvenmfse
22619,paleparulvunlemse
25939,viruzdurvakasa
23425,katalem
2612,lopidurulonottarug
23897,lopidanottog
11016,dibnaslenesheninnevde
10233,fablorulva
8433,luzfottokin
10253,pellundurvotlem
10555,zufpevenef
8792,forkosokuntoksa
10627,mezmafnashon
21777,supkuravotnaf
14502,rafufgatokkatoksa
27464,fukufeptegvekede
8838,babdugkannashavaksa
3890,kitbeneshevet
3556,lemunashotlum
11394,korniziret
17912,gigisekenetniv
1267,gunkitilrilenlimse
24118,pezloridentekenketikse
1899,kotertetegveketig
21042,vototenetnevde
3005,pufotogvalamsa
19118,sonpatogvotlam
189,medapgedirkelimde
26382,buvikzubonkalemde
25551,disesotokunlamsa
2747,nipnadurvotnaf
18431,zitredirkelimse
24233,sazsonudurvalem
18942,vifutvaponkalemse
25658,ropbumvudurlemde
8666,nuronoshavunlumdo
27480,liddutogvunsa
29419,lirfitekenettig
6396,surfivonashonkalum
28693,bulterilvedde
19769,lazmotokonkalamdo
20939,vamtotavunsa
17568,kovunashunnavdo
6420,pusavunlemse
5051,pipesineshenkese
5311,desodaturonunnaf
2433,girenkentegvettig
23333,femkogorulkalemde
26967,kapanrulonav
769,midopgitekennivde
1685,kakuntogdo
8322,pebmeninlimse
16023,fuzizrilenkese
27495,kigiforulunlemse
11363,radazurkatoksa
28020,nekamturvasa
14423,roneneshenetnefse
21962,vomavodantokonunmav
4426,ruklotodurunnavdo
29910,kogzevetikse
16850,purimunashonlumdo
6265,letusotlemse
22118,rirkapnashonotnaf
11284,lizattokonlam
11964,mosannashonotmavdo
21575,lesogbartogvanafsa
29802,makpoftokot
5390,kumronashavanafsa
860,pavebnevekese
15795,zavurulkasa
23654,vapnodurvakando
